"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
1.1923,235.08,-0.00095948,0,2.772e+05,1.0161e+05,296.88,0.57079,0.0089526,2.7697,0,0
1.1921,235.25,-0.00094245,0,2.7716e+05,1.0158e+05,296.84,0.57136,0.0080287,2.7887,0,0
1.1919,235.41,-0.00092748,0,2.7712e+05,1.0155e+05,296.81,0.57187,0.0072011,2.8066,0,0
1.1917,235.55,-0.00091435,0,2.7709e+05,1.0152e+05,296.78,0.57234,0.0064568,2.8235,0,0
1.1915,235.68,-0.00090309,0,2.7706e+05,1.015e+05,296.75,0.57276,0.0057845,2.8394,0,0
1.1914,235.8,-0.00089286,0,2.7703e+05,1.0148e+05,296.73,0.57315,0.0051743,2.8545,0,0
1.1912,235.91,-0.00088453,0,2.7701e+05,1.0146e+05,296.71,0.57351,0.0046177,2.8687,0,0
1.1911,236.01,-0.00087603,0,2.7699e+05,1.0144e+05,296.69,0.57384,0.0041068,2.8821,0,0
1.191,236.11,-0.00087068,0,2.7697e+05,1.0143e+05,296.67,0.57414,0.0036354,2.8947,0,0
1.1909,236.2,-0.00086167,0,2.7695e+05,1.0141e+05,296.65,0.57442,0.0031965,2.9068,0,0
1.1908,236.28,-0.00086191,0,2.7693e+05,1.014e+05,296.63,0.57469,0.0027865,2.9183,0,0
1.1907,236.36,-0.00084348,0,2.7692e+05,1.0138e+05,296.61,0.57494,0.0023976,2.9293,0,0
1.1906,236.44,-0.00086485,0,2.769e+05,1.0137e+05,296.6,0.57519,0.002031,2.9399,0,0
1.1905,236.51,-0.00087949,0,2.7689e+05,1.0136e+05,296.58,0.57541,0.0016705,2.9502,0,0
1.1905,236.58,-0.00097658,0,2.7687e+05,1.0135e+05,296.57,0.57564,0.0013391,2.9603,0,0
1.1904,236.66,0.00037287,0,2.7686e+05,1.0133e+05,296.55,0.57588,0.0010068,2.9702,0,0
1.1903,236.69,-0.0011347,0,2.7684e+05,1.0132e+05,296.55,0.57602,0.00069631,2.9801,0,0
1.1898,236.53,-0.029942,0,2.7673e+05,1.0129e+05,296.56,0.57586,-0.00040588,2.99,0,0
1.1902,237.56,-0.051522,0,2.7687e+05,1.0126e+05,296.39,0.57833,-0.0010303,3,0,0
1.25,285.27,1.7749e-05,0,2.9296e+05,1.0416e+05,290.3,0.66815,0.082449,0,0.003,0
1.25,285.27,0.00035564,0,2.9296e+05,1.0416e+05,290.3,0.66815,0.082453,0.01,0.0029999,0
1.25,285.26,0.0006827,0,2.9296e+05,1.0417e+05,290.3,0.66814,0.082471,0.019902,0.0029999,0
1.25,285.26,0.0010013,0,2.9297e+05,1.0417e+05,290.31,0.66813,0.082504,0.029781,0.0029998,0
1.25,285.26,0.0013421,0,2.9297e+05,1.0417e+05,290.31,0.66811,0.082551,0.039714,0.0029998,0
1.25,285.25,0.0016928,0,2.9297e+05,1.0417e+05,290.31,0.66809,0.082611,0.049779,0.0029998,0
1.25,285.25,0.0020505,0,2.9298e+05,1.0417e+05,290.31,0.66806,0.082687,0.060057,0.0029998,0
1.2501,285.24,0.0024229,0,2.9298e+05,1.0418e+05,290.31,0.66802,0.082781,0.070631,0.0029998,0
1.2501,285.23,0.002815,0,2.9299e+05,1.0418e+05,290.32,0.66798,0.082894,0.081584,0.0029998,0
1.2501,285.22,0.0032308,0,2.93e+05,1.0418e+05,290.32,0.66793,0.08303,0.092998,0.0029997,0
1.2502,285.2,0.0036754,0,2.9301e+05,1.0419e+05,290.32,0.66786,0.083193,0.10496,0.0029997,0
1.2502,285.19,0.0041547,0,2.9302e+05,1.042e+05,290.33,0.66779,0.083387,0.11754,0.0029997,0
1.2503,285.17,0.0046753,0,2.9303e+05,1.0421e+05,290.34,0.6677,0.083618,0.13082,0.0029997,0
1.2504,285.14,0.0052444,0,2.9305e+05,1.0421e+05,290.34,0.66759,0.083893,0.14488,0.0029997,0
1.2505,285.12,0.0058707,0,2.9307e+05,1.0423e+05,290.35,0.66747,0.084219,0.15977,0.0029997,0
1.2506,285.08,0.0065639,0,2.9309e+05,1.0424e+05,290.36,0.66732,0.084605,0.17556,0.0029997,0
1.2507,285.05,0.0073355,0,2.9312e+05,1.0426e+05,290.38,0.66714,0.085061,0.19229,0.0029997,0
1.2509,285,0.0081988,0,2.9315e+05,1.0427e+05,290.39,0.66693,0.085601,0.21,0.0029997,0
1.2511,284.95,0.0091693,0,2.9319e+05,1.043e+05,290.41,0.66668,0.086238,0.22869,0.0029998,0
1.2513,284.88,0.010265,0,2.9324e+05,1.0432e+05,290.43,0.66639,0.086987,0.24839,0.0029998,0
1.2516,284.81,0.011508,0,2.9329e+05,1.0435e+05,290.45,0.66605,0.087866,0.26905,0.0029999,0
1.2519,284.72,0.012921,0,2.9335e+05,1.0439e+05,290.48,0.66565,0.088896,0.29066,0.003,0
1.2522,284.62,0.014534,0,2.9342e+05,1.0443e+05,290.52,0.66518,0.090099,0.31315,0.0030002,0
1.2527,284.5,0.016379,0,2.935e+05,1.0448e+05,290.55,0.66464,0.091498,0.33643,0.0030003,0
1.2531,284.36,0.018491,0,2.936e+05,1.0454e+05,290.6,0.66401,0.093119,0.36041,0.0030004,0
1.2537,284.2,0.020911,0,2.9371e+05,1.046e+05,290.65,0.66328,0.094989,0.38495,0.0030004,0
1.2543,284.01,0.023685,0,2.9384e+05,1.0468e+05,290.71,0.66244,0.097135,0.40992,0.0030004,0
1.2551,283.8,0.02686,0,2.9399e+05,1.0476e+05,290.78,0.66149,0.099585,0.43514,0.0030004,0
1.2559,283.56,0.030486,0,2.9415e+05,1.0486e+05,290.85,0.66041,0.10236,0.46045,0.0030004,0
1.2568,283.29,0.034614,0,2.9434e+05,1.0497e+05,290.94,0.65919,0.10549,0.48566,0.0030005,0
1.2579,282.99,0.039293,0,2.9455e+05,1.0509e+05,291.04,0.65782,0.10898,0.51057,0.0030005,0
1.259,282.65,0.044566,0,2.9478e+05,1.0522e+05,291.14,0.65632,0.11285,0.53498,0.0030005,0
1.2603,282.27,0.050469,0,2.9503e+05,1.0537e+05,291.26,0.65466,0.11709,0.55872,0.0030005,0
1.2616,281.86,0.057017,0,2.953e+05,1.0553e+05,291.38,0.65287,0.12167,0.58159,0.0030005,0
1.2631,281.42,0.064216,0,2.956e+05,1.057e+05,291.52,0.65095,0.12658,0.60341,0.0030005,0
1.2646,280.95,0.072026,0,2.959e+05,1.0588e+05,291.66,0.64892,0.13176,0.62404,0.0030005,0
1.2662,280.46,0.080411,0,2.9622e+05,1.0607e+05,291.81,0.64681,0.13715,0.64333,0.0030004,0
1.2678,279.96,0.089222,0,2.9655e+05,1.0626e+05,291.96,0.64465,0.14265,0.66116,0.0030004,0
1.2695,279.45,0.098403,0,2.9688e+05,1.0645e+05,292.11,0.64248,0.14816,0.67744,0.0030004,0
1.2711,278.95,0.10752,0,2.972e+05,1.0664e+05,292.26,0.64036,0.15357,0.69207,0.0030004,0
1.2726,278.46,0.11638,0,2.975e+05,1.0682e+05,292.4,0.63832,0.15874,0.70502,0.0030004,0
1.274,278.01,0.12466,0,2.9779e+05,1.0698e+05,292.53,0.63642,0.16359,0.71623,0.0030003,0
1.2754,277.6,0.13368,0,2.9806e+05,1.0714e+05,292.65,0.63469,0.16802,0.72571,0.0030003,0
1.2766,277.18,0.14306,0,2.9831e+05,1.0729e+05,292.76,0.63297,0.17232,0.73495,0.0030003,0
1.278,276.73,0.15135,0,2.9858e+05,1.0745e+05,292.89,0.63115,0.17693,0.74408,0.0030003,0
1.2794,276.26,0.16084,0,2.9887e+05,1.0762e+05,293.02,0.62923,0.18179,0.75308,0.0030003,0
1.2809,275.77,0.17149,0,2.9916e+05,1.0779e+05,293.16,0.62724,0.18683,0.76198,0.0030003,0
1.2824,275.25,0.1828,0,2.9947e+05,1.0797e+05,293.3,0.62516,0.19209,0.77075,0.0030002,0
1.2841,274.71,0.19492,0,2.998e+05,1.0817e+05,293.45,0.62298,0.19758,0.77941,0.0030002,0
1.2858,274.14,0.20803,0,3.0014e+05,1.0836e+05,293.6,0.6207,0.20332,0.78795,0.0030002,0
1.2875,273.53,0.22219,0,3.0049e+05,1.0857e+05,293.76,0.61832,0.20931,0.79638,0.0030002,0
1.2894,272.9,0.2375,0,3.0085e+05,1.0879e+05,293.93,0.61583,0.21556,0.80468,0.0030002,0
1.2913,272.23,0.25409,0,3.0124e+05,1.0902e+05,294.11,0.61322,0.22209,0.81287,0.0030002,0
1.2933,271.53,0.2721,0,3.0164e+05,1.0925e+05,294.29,0.61049,0.22892,0.82093,0.0030002,0
1.2954,270.78,0.29168,0,3.0206e+05,1.095e+05,294.48,0.60764,0.23604,0.82887,0.0030002,0
1.2976,270,0.313,0,3.0249e+05,1.0976e+05,294.68,0.60466,0.24349,0.83668,0.0030002,0
1.2998,269.17,0.33626,0,3.0295e+05,1.1003e+05,294.88,0.60153,0.25127,0.84436,0.0030002,0
1.3022,268.29,0.3617,0,3.0342e+05,1.1031e+05,295.1,0.59826,0.2594,0.85191,0.0030002,0
1.3047,267.37,0.38959,0,3.0392e+05,1.1061e+05,295.33,0.59483,0.26789,0.85932,0.0030002,0
1.3073,266.39,0.42022,0,3.0443e+05,1.1092e+05,295.56,0.59124,0.27677,0.8666,0.0030002,0
1.31,265.35,0.45395,0,3.0497e+05,1.1124e+05,295.81,0.58748,0.28605,0.87374,0.0030001,0
1.3129,264.26,0.4912,0,3.0554e+05,1.1158e+05,296.06,0.58353,0.29576,0.88074,0.0030001,0
1.3158,263.09,0.53246,0,3.0612e+05,1.1193e+05,296.33,0.57939,0.30591,0.88759,0.0030001,0
1.3189,261.86,0.5783,0,3.0674e+05,1.123e+05,296.61,0.57505,0.31653,0.89429,0.0030001,0
1.3222,260.55,0.6294,0,3.0738e+05,1.1268e+05,296.9,0.57049,0.32764,0.90084,0.0030001,0
1.3256,259.15,0.68658,0,3.0805e+05,1.1309e+05,297.2,0.56569,0.33928,0.90724,0.0030001,0
1.3291,257.66,0.75086,0,3.0876e+05,1.1351e+05,297.52,0.56065,0.35147,0.91348,0.0030001,0
1.3328,256.08,0.82341,0,3.0949e+05,1.1396e+05,297.85,0.55534,0.36426,0.91956,0.0030001,0
1.3367,254.38,0.90578,0,3.1026e+05,1.1442e+05,298.2,0.54974,0.37768,0.92549,0.0030001,0
1.3408,252.57,0.99976,0,3.1107e+05,1.1491e+05,298.56,0.54382,0.39178,0.93124,0.0030001,0
1.3451,250.62,1.1078,0,3.1192e+05,1.1543e+05,298.95,0.53757,0.4066,0.93683,0.0030001,0
1.3496,248.53,1.2328,0,3.1281e+05,1.1597e+05,299.35,0.53094,0.42223,0.94226,0.0030001,0
1.3544,246.27,1.3791,0,3.1375e+05,1.1654e+05,299.77,0.52389,0.43872,0.94751,0.0030001,0
1.3594,243.82,1.5512,0,3.1474e+05,1.1715e+05,300.21,0.51638,0.45618,0.95259,0.0030001,0
1.3647,241.15,1.7576,0,3.1579e+05,1.1779e+05,300.68,0.50834,0.47468,0.9575,0.0030001,0
1.3704,238.24,2.0067,0,3.1691e+05,1.1848e+05,301.18,0.49971,0.49444,0.96224,0.0030001,0
1.3764,235.01,2.3163,0,3.1809e+05,1.1921e+05,301.71,0.49035,0.5155,0.9668,0.003,0
1.383,231.46,2.7053,0,3.1938e+05,1.2e+05,302.28,0.48021,0.5383,0.97118,0.003,0
1.3899,227.41,3.2188,0,3.2074e+05,1.2085e+05,302.9,0.469,0.56275,0.9754,0.003,0
1.3977,222.92,3.9161,0,3.2228e+05,1.218e+05,303.56,0.45669,0.58994,0.97943,0.003,0
1.4059,217.55,4.9298,0,3.2387e+05,1.2281e+05,304.3,0.44259,0.61911,0.98329,0.003,0
1.4158,211.59,6.4836,0,3.2583e+05,1.24e+05,305.1,0.427,0.65333,0.98698,0.003,0
1.4256,203.85,9.2856,0,3.2769e+05,1.2523e+05,306.03,0.40818,0.68879,0.99049,0.003,0
1.4393,195.65,14.261,0,3.3045e+05,1.2683e+05,306.98,0.38803,0.73489,0.99383,0.003,0
1.4486,182.22,16.802,0,3.3203e+05,1.2819e+05,308.28,0.3589,0.7739,0.997,0.003,0
1.4617,171.58,30.32,0,3.3468e+05,1.2972e+05,309.15,0.33818,0.81794,0.99941,0.0029421,0
1.4549,175.9,52.773,0,3.3349e+05,1.2876e+05,308.3,0.3586,0.79033,1.0016,0.0039227,0
1.4312,187.78,63.995,0,3.2871e+05,1.2598e+05,306.66,0.39486,0.71042,1.0048,0.0052324,0
1.4186,196.96,70.74,0,3.2633e+05,1.2436e+05,305.39,0.42111,0.66363,1.0084,0.0066983,0
1.4035,205.45,75.887,0,3.2339e+05,1.2252e+05,304.11,0.44638,0.61078,1.0124,0.0083191,0
1.389,213.17,79.617,0,3.2054e+05,1.2076e+05,302.87,0.46958,0.56006,1.0168,0.010093,0
1.3753,220.19,82.411,0,3.1786e+05,1.191e+05,301.68,0.49095,0.51242,1.0216,0.012019,0
1.362,226.7,84.577,0,3.1523e+05,1.1749e+05,300.52,0.5112,0.46609,1.0269,0.014092,0
1.3489,232.81,86.248,0,3.1264e+05,1.1592e+05,299.37,0.53063,0.42069,1.0327,0.01631,0
1.3359,238.57,87.511,0,3.1007e+05,1.1436e+05,298.22,0.54947,0.37593,1.0389,0.018668,0
1.323,244.06,88.42,0,3.0751e+05,1.1282e+05,297.06,0.56787,0.3315,1.0455,0.02116,0
1.3101,249.31,89.013,0,3.0494e+05,1.1128e+05,295.9,0.58597,0.28721,1.0526,0.023781,0
1.2971,254.34,89.313,0,3.0236e+05,1.0974e+05,294.73,0.60386,0.24288,1.0602,0.026523,0
1.284,259.17,89.338,0,2.9975e+05,1.0819e+05,293.54,0.62161,0.1984,1.0682,0.029379,0
1.2708,263.82,89.099,0,2.9711e+05,1.0664e+05,292.33,0.6393,0.15367,1.0767,0.032339,0
1.2574,268.29,88.605,0,2.9443e+05,1.0507e+05,291.1,0.65695,0.10862,1.0857,0.035395,0
1.2439,272.6,87.863,0,2.9171e+05,1.035e+05,289.84,0.67462,0.0632,1.0952,0.038536,0
1.2302,276.73,86.879,0,2.8895e+05,1.019e+05,288.56,0.69234,0.017359,1.1052,0.041751,0
1.2163,280.7,85.657,0,2.8614e+05,1.0029e+05,287.25,0.71014,-0.028927,1.1157,0.045027,0
1.2022,284.49,84.2,0,2.8329e+05,98671,285.92,0.72803,-0.075675,1.1266,0.048351,0
1.1879,288.11,82.514,0,2.8038e+05,97030,284.55,0.74605,-0.12289,1.138,0.051709,0
1.1734,291.55,80.602,0,2.7742e+05,95373,283.15,0.7642,-0.17058,1.1499,0.055088,0
1.1586,294.8,78.469,0,2.7441e+05,93700,281.72,0.7825,-0.21873,1.1623,0.058471,0
1.1437,297.86,76.121,0,2.7135e+05,92012,280.26,0.80096,-0.26731,1.1751,0.061843,0
1.1285,300.72,73.563,0,2.6824e+05,90309,278.77,0.81959,-0.31631,1.1884,0.065188,0
1.1132,303.37,70.803,0,2.6507e+05,88594,277.25,0.83839,-0.3657,1.2021,0.06849,0
1.0976,305.81,67.849,0,2.6186e+05,86866,275.69,0.85737,-0.41542,1.2163,0.07173,0
1.0819,308.02,64.71,0,2.586e+05,85128,274.1,0.87653,-0.46545,1.2308,0.074892,0
1.066,310,61.395,0,2.553e+05,83381,272.49,0.89587,-0.51572,1.2458,0.07796,0
1.0499,311.74,57.917,0,2.5195e+05,81628,270.84,0.91538,-0.56617,1.2611,0.080916,0
1.0337,313.24,54.287,0,2.4856e+05,79870,269.16,0.93506,-0.61676,1.2768,0.083744,0
1.0174,314.48,50.518,0,2.4513e+05,78110,267.45,0.95491,-0.66741,1.2928,0.086428,0
1.001,315.47,46.625,0,2.4168e+05,76351,265.71,0.97492,-0.71804,1.3092,0.088952,0
0.98449,316.2,42.624,0,2.3819e+05,74595,263.95,0.99507,-0.76858,1.3258,0.091303,0
0.96794,316.67,38.529,0,2.3468e+05,72845,262.17,1.0153,-0.81895,1.3427,0.093466,0
0.95135,316.88,34.358,0,2.3115e+05,71103,260.36,1.0357,-0.86908,1.3597,0.09543,0
0.93476,316.83,30.128,0,2.2761e+05,69373,258.54,1.0563,-0.91887,1.377,0.097183,0
0.91819,316.51,25.856,0,2.2406e+05,67657,256.69,1.0768,-0.96825,1.3944,0.098716,0
0.90166,315.95,21.56,0,2.2051e+05,65959,254.83,1.0975,-1.0171,1.412,0.10002,0
0.88522,315.13,17.257,0,2.1696e+05,64281,252.97,1.1182,-1.0654,1.4296,0.1011,0
0.86889,314.08,12.966,0,2.1343e+05,62627,251.09,1.1389,-1.113,1.4472,0.10193,0
0.85271,312.79,8.7021,0,2.0992e+05,61001,249.21,1.1595,-1.1598,1.4649,0.10253,0
0.8367,311.29,4.4833,0,2.0643e+05,59403,247.33,1.1802,-1.2058,1.4825,0.10288,0
0.8208,309.56,0.31228,0,2.0295e+05,57829,245.44,1.2009,-1.2511,1.5,0.103,0
0.805,307.63,-3.8125,0,1.9948e+05,56277,243.54,1.2216,-1.2958,1.5176,0.10288,0
0.78933,305.5,-7.8882,0,1.9603e+05,54749,241.63,1.2424,-1.3398,1.5352,0.10252,0
0.77373,303.16,-11.91,0,1.9258e+05,53241,239.71,1.2633,-1.3832,1.5528,0.10193,0
0.75826,300.63,-15.866,0,1.8915e+05,51756,237.78,1.2844,-1.4259,1.5705,0.10109,0
0.74291,297.92,-19.741,0,1.8574e+05,50296,235.84,1.3054,-1.4679,1.5881,0.10002,0
0.72776,295.05,-23.525,0,1.8235e+05,48865,233.9,1.3265,-1.5091,1.6056,0.098713,0
0.71277,292.01,-27.201,0,1.7899e+05,47463,231.97,1.3476,-1.5494,1.623,0.097179,0
0.6981,288.88,-30.77,0,1.7569e+05,46099,230.04,1.3687,-1.5887,1.6403,0.095425,0
0.68353,285.55,-34.204,0,1.724e+05,44761,228.13,1.3896,-1.6272,1.6574,0.093461,0
0.66941,282.25,-37.528,0,1.6922e+05,43465,226.19,1.4108,-1.6645,1.6742,0.091297,0
0.65542,278.68,-40.667,0,1.6603e+05,42207,224.34,1.4311,-1.7007,1.6909,0.088946,0
0.64268,275.31,-43.764,0,1.6312e+05,41064,222.59,1.4503,-1.7336,1.7072,0.086422,0
0.62842,271.48,-46.631,0,1.5986e+05,39797,220.61,1.4721,-1.7701,1.7232,0.083738,0
0.6122,267.64,-49.292,0,1.5621e+05,38290,217.88,1.5022,-1.8134,1.7389,0.08091,0
0.60559,266.96,-51.123,0,1.5486e+05,37543,215.96,1.5235,-1.835,1.7543,0.077954,0
0.6355,262.71,-50.875,0,1.6031e+05,41592,227.99,1.391,-1.7184,1.7692,0.074886,0
0.87529,258.11,-56.693,0,2.1003e+05,68056,270.86,0.9151,-0.95677,1.7838,0.071723,0
1.151,245.73,-60.377,0,2.6916e+05,96539,292.17,0.64154,-0.13703,1.7979,0.068483,0
1.1381,248.43,-61.506,0,2.6651e+05,95093,291.06,0.65749,-0.17863,1.8116,0.065182,0
1.1323,248.85,-63.713,0,2.6529e+05,94461,290.61,0.66381,-0.19682,1.8249,0.061837,0
1.1395,246.8,-65.668,0,2.6677e+05,95262,291.23,0.6551,-0.17376,1.8377,0.058465,0
1.1495,243.88,-67.328,0,2.6883e+05,96394,292.12,0.64236,-0.14119,1.8501,0.055082,0
1.1584,240.71,-68.769,0,2.7061e+05,97422,292.98,0.62983,-0.11162,1.862,0.051704,0
1.1673,237.19,-69.973,0,2.7239e+05,98477,293.89,0.61645,-0.081244,1.8734,0.048346,0
1.177,233.32,-70.93,0,2.7433e+05,99625,294.86,0.60187,-0.048203,1.8844,0.045022,0
1.187,229.19,-71.641,0,2.763e+05,1.0081e+05,295.86,0.58669,-0.014205,1.8948,0.041747,0
1.1969,224.84,-72.113,0,2.7827e+05,1.0199e+05,296.86,0.57116,0.019965,1.9048,0.038533,0
1.2069,220.28,-72.345,0,2.8024e+05,1.0319e+05,297.86,0.55528,0.054368,1.9143,0.035392,0
1.2168,215.53,-72.335,0,2.8221e+05,1.0439e+05,298.85,0.53911,0.088867,1.9233,0.032336,0
1.2267,210.58,-72.077,0,2.8415e+05,1.0558e+05,299.84,0.52268,0.1233,1.9318,0.029376,0
1.2365,205.43,-71.565,0,2.8608e+05,1.0678e+05,300.82,0.50599,0.15763,1.9398,0.02652,0
1.2462,200.08,-70.788,0,2.8798e+05,1.0796e+05,301.79,0.489,0.19181,1.9474,0.023779,0
1.2559,194.51,-69.734,0,2.8987e+05,1.0915e+05,302.75,0.47168,0.22587,1.9545,0.021158,0
1.2655,188.7,-68.377,0,2.9173e+05,1.1033e+05,303.71,0.45396,0.25978,1.9612,0.018666,0
1.275,182.63,-66.701,0,2.9358e+05,1.115e+05,304.65,0.43581,0.29367,1.9673,0.016309,0
1.2844,176.24,-64.642,0,2.954e+05,1.1267e+05,305.59,0.41704,0.32735,1.9731,0.014091,0
1.2939,169.57,-62.175,0,2.9724e+05,1.1385e+05,306.53,0.39769,0.36129,1.9784,0.012018,0
1.3031,162.41,-59.113,0,2.99e+05,1.1501e+05,307.47,0.37732,0.39468,1.9832,0.010093,0
1.3128,155.1,-55.375,0,3.0087e+05,1.1622e+05,308.39,0.35634,0.42931,1.9876,0.0083189,0
1.3214,147,-50.228,0,3.0248e+05,1.1734e+05,309.35,0.33342,0.46167,1.9916,0.0066981,0
1.3318,139.15,-43.862,0,3.0452e+05,1.1861e+05,310.25,0.31025,0.49819,1.9952,0.0052324,0
1.3373,127.65,-38.119,0,3.0538e+05,1.195e+05,311.29,0.28164,0.52369,1.9984,0.0039227,0
1.3458,122.57,-26.497,0,3.0709e+05,1.205e+05,311.9,0.26317,0.55251,2.0006,0.0029421,0
1.3437,131.57,-13.838,0,3.0679e+05,1.2011e+05,311.4,0.27831,0.5414,2.003,0.003,0
1.3316,142.23,-9.829,0,3.0437e+05,1.187e+05,310.52,0.30308,0.50064,2.0062,0.003,0
1.3273,149.69,-7.405,0,3.0364e+05,1.1807e+05,309.88,0.31996,0.48264,2.0095,0.003,0
1.3205,156.5,-5.7394,0,3.0232e+05,1.1721e+05,309.22,0.33643,0.45799,2.013,0.003,0
1.3146,162.29,-4.6815,0,3.012e+05,1.1647e+05,308.63,0.35067,0.4366,2.0168,0.003,0
1.3092,167.35,-3.9172,0,3.0017e+05,1.1579e+05,308.09,0.36337,0.41691,2.0206,0.003,0
1.3041,171.87,-3.3359,0,2.9919e+05,1.1514e+05,307.58,0.37492,0.39839,2.0247,0.003,0
1.2993,175.93,-2.8812,0,2.9827e+05,1.1454e+05,307.1,0.38548,0.38107,2.0289,0.003,0
1.2948,179.62,-2.5144,0,2.974e+05,1.1397e+05,306.64,0.39521,0.36477,2.0334,0.003,0
1.2905,182.99,-2.2126,0,2.9657e+05,1.1344e+05,306.22,0.40424,0.34938,2.038,0.003,0
1.2865,186.1,-1.9609,0,2.9579e+05,1.1293e+05,305.81,0.41265,0.33481,2.0427,0.0030001,0
1.2826,188.96,-1.7484,0,2.9505e+05,1.1245e+05,305.42,0.42052,0.32099,2.0477,0.0030001,0
1.279,191.62,-1.5673,0,2.9435e+05,1.12e+05,305.05,0.42791,0.30785,2.0528,0.0030001,0
1.2755,194.08,-1.4119,0,2.9367e+05,1.1156e+05,304.7,0.43485,0.29535,2.0581,0.0030001,0
1.2722,196.39,-1.2774,0,2.9303e+05,1.1115e+05,304.36,0.44141,0.28342,2.0636,0.0030001,0
1.269,198.54,-1.1605,0,2.9241e+05,1.1075e+05,304.04,0.4476,0.27204,2.0693,0.0030001,0
1.2659,200.56,-1.0582,0,2.9182e+05,1.1037e+05,303.73,0.45347,0.26116,2.0751,0.0030001,0
1.263,202.46,-0.9683,0,2.9126e+05,1.1001e+05,303.44,0.45905,0.25075,2.0811,0.0030001,0
1.2602,204.25,-0.88881,0,2.9072e+05,1.0967e+05,303.15,0.46434,0.24077,2.0872,0.0030001,0
1.2575,205.93,-0.81823,0,2.902e+05,1.0933e+05,302.88,0.46939,0.23121,2.0935,0.0030001,0
1.2549,207.53,-0.75528,0,2.897e+05,1.0901e+05,302.61,0.47419,0.22203,2.1,0.0030001,0
1.2525,209.03,-0.69891,0,2.8922e+05,1.0871e+05,302.36,0.47878,0.21322,2.1066,0.0030001,0
1.2501,210.46,-0.64823,0,2.8875e+05,1.0841e+05,302.12,0.48317,0.20476,2.1134,0.0030001,0
1.2478,211.82,-0.60249,0,2.8831e+05,1.0813e+05,301.88,0.48736,0.19662,2.1203,0.0030001,0
1.2456,213.1,-0.56106,0,2.8788e+05,1.0786e+05,301.66,0.49137,0.18879,2.1274,0.0030001,0
1.2435,214.33,-0.52342,0,2.8747e+05,1.076e+05,301.44,0.49521,0.18127,2.1346,0.0030001,0
1.2414,215.49,-0.48911,0,2.8707e+05,1.0735e+05,301.23,0.49889,0.17402,2.1419,0.0030001,0
1.2395,216.6,-0.45774,0,2.8669e+05,1.071e+05,301.03,0.50242,0.16705,2.1494,0.0030002,0
1.2376,217.65,-0.42899,0,2.8632e+05,1.0687e+05,300.83,0.50581,0.16034,2.1571,0.0030002,0
1.2357,218.66,-0.40256,0,2.8596e+05,1.0665e+05,300.64,0.50906,0.15388,2.1648,0.0030002,0
1.234,219.62,-0.37821,0,2.8562e+05,1.0643e+05,300.46,0.51218,0.14766,2.1727,0.0030002,0
1.2323,220.54,-0.35572,0,2.8529e+05,1.0622e+05,300.28,0.51517,0.14167,2.1807,0.0030002,0
1.2307,221.41,-0.33491,0,2.8497e+05,1.0602e+05,300.12,0.51805,0.1359,2.1888,0.0030002,0
1.2291,222.25,-0.31561,0,2.8467e+05,1.0583e+05,299.95,0.52081,0.13034,2.1971,0.0030002,0
1.2276,223.05,-0.2977,0,2.8437e+05,1.0564e+05,299.79,0.52347,0.12499,2.2055,0.0030002,0
1.2261,223.81,-0.28101,0,2.8409e+05,1.0546e+05,299.64,0.52602,0.11983,2.214,0.0030002,0
1.2247,224.54,-0.26549,0,2.8381e+05,1.0529e+05,299.5,0.52848,0.11486,2.2226,0.0030002,0
1.2234,225.24,-0.25093,0,2.8355e+05,1.0512e+05,299.35,0.53084,0.11008,2.2313,0.0030002,0
1.222,225.91,-0.23744,0,2.8329e+05,1.0496e+05,299.22,0.53311,0.10547,2.2402,0.0030002,0
1.2208,226.56,-0.22444,0,2.8305e+05,1.0481e+05,299.08,0.53529,0.10102,2.2491,0.0030002,0
1.2196,227.17,-0.21198,0,2.8281e+05,1.0466e+05,298.96,0.5374,0.09675,2.2582,0.0030002,0
1.2184,227.76,-0.2018,0,2.8258e+05,1.0452e+05,298.83,0.53941,0.092588,2.2674,0.0030003,0
1.2172,228.34,-0.19249,0,2.8235e+05,1.0437e+05,298.71,0.54141,0.088497,2.2769,0.0030003,0
1.216,228.98,-0.18023,0,2.8211e+05,1.0422e+05,298.58,0.5436,0.084093,2.2881,0.0030003,0
1.2146,229.67,-0.16659,0,2.8184e+05,1.0405e+05,298.43,0.54602,0.079143,2.3011,0.0030003,0
1.2131,230.4,-0.15367,0,2.8155e+05,1.0387e+05,298.27,0.54857,0.073923,2.3158,0.0030003,0
1.2116,231.15,-0.14101,0,2.8126e+05,1.0368e+05,298.11,0.55118,0.068574,2.3322,0.0030004,0
1.2101,231.89,-0.12869,0,2.8096e+05,1.035e+05,297.95,0.55381,0.063185,2.3502,0.0030004,0
1.2086,232.63,-0.11695,0,2.8066e+05,1.0331e+05,297.79,0.5564,0.057858,2.3696,0.0030004,0
1.2071,233.34,-0.10593,0,2.8038e+05,1.0313e+05,297.63,0.55893,0.052685,2.3905,0.0030004,0
1.2057,234.01,-0.095683,0,2.8011e+05,1.0296e+05,297.48,0.56134,0.047736,2.4125,0.0030004,0
1.2044,234.65,-0.086284,0,2.7985e+05,1.028e+05,297.33,0.56363,0.043064,2.4356,0.0030004,0
