Density,Momentum:0,Momentum:1,Energy
1.1976,247.67,-0.056455,279090
1.1974,247.71,-0.055135,279060
1.1973,247.75,-0.054495,279030
1.1971,247.77,-0.061145,279000
1.197,247.84,-0.035895,278980
1.1969,247.92,-0.055147,278950
1.1967,247.89,-0.094513,278910
1.2499,285.28,-1.7609E-05,292950
1.2499,285.28,0.0022356,292950
1.2499,285.28,0.0044507,292950
1.2499,285.27,0.0066664,292960
1.25,285.27,0.00895,292960
1.25,285.26,0.011329,292970
1.25,285.25,0.013838,292980
1.2501,285.23,0.016525,292990
1.2501,285.22,0.019444,293000
1.2502,285.2,0.022654,293010
1.2503,285.17,0.026225,293030
1.2504,285.14,0.030238,293050
1.2506,285.1,0.034791,293080
1.2507,285.05,0.040003,293120
1.251,284.99,0.046017,293160
1.2512,284.91,0.053008,293220
1.2516,284.82,0.061187,293280
1.2519,284.7,0.07081,293360
1.2524,284.56,0.082184,293460
1.253,284.4,0.095667,293580
1.2537,284.2,0.11168,293720
1.2545,283.96,0.13069,293880
1.2555,283.68,0.15322,294080
1.2566,283.34,0.1798,294300
1.2579,282.96,0.21098,294570
1.2594,282.52,0.24722,294860
1.2611,282.03,0.28888,295190
1.2629,281.49,0.33608,295550
1.2648,280.91,0.38863,295940
1.2668,280.29,0.44587,296340
1.2688,279.65,0.5066,296750
1.2708,279.02,0.56919,297150
1.2728,278.41,0.63035,297540
1.2745,277.86,0.68739,297890
1.2761,277.34,0.74475,298210
1.2778,276.8,0.80627,298540
1.2796,276.21,0.87263,298900
1.2815,275.58,0.94591,299280
1.2834,274.92,1.0266,299670
1.2855,274.21,1.1153,300090
1.2877,273.46,1.2132,300530
1.2901,272.65,1.3215,301000
1.2925,271.79,1.4416,301490
1.2951,270.87,1.5752,302000
1.2978,269.89,1.7243,302550
1.3007,268.84,1.8912,303120
1.3038,267.72,2.0785,303730
1.307,266.52,2.2896,304360
1.3103,265.23,2.5284,305030
1.3139,263.84,2.7997,305740
1.3176,262.36,3.1093,306480
1.3216,260.77,3.4644,307270
1.3257,259.05,3.8738,308090
1.3301,257.2,4.3488,308960
1.3347,255.21,4.9035,309870
1.3396,253.06,5.556,310830
1.3446,250.75,6.3294,311830
1.35,248.24,7.2546,312890
1.3556,245.54,8.3701,313990
1.3614,242.64,9.7295,315140
1.3674,239.51,11.395,316320
1.3736,236.2,13.457,317530
1.3797,232.72,16,318730
1.3856,229.2,19.175,319910
1.3911,225.72,22.985,320970
1.3956,222.49,27.514,321860
1.3987,219.94,32.903,322480
1.3999,218.41,38.31,322720
1.3989,217.84,43.614,322500
1.3955,218.78,49.906,321850
1.3886,221.24,56.197,320480
1.3799,224.78,62.325,318780
1.3688,229.33,67.708,316590
1.3563,234.43,72.157,314140
1.3431,239.81,75.789,311520
1.3291,245.37,78.664,308750
1.3144,250.98,80.753,305830
1.2994,256.49,82.156,302850
1.2841,261.84,83.061,299810
1.2683,267.11,83.485,296650
1.252,272.24,83.334,293380
1.2355,277.15,82.702,290060
1.2188,281.84,81.696,286680
1.2016,286.34,80.297,283190
1.1838,290.62,78.446,279590
1.1659,294.64,76.225,275930
1.1476,298.39,73.632,272180
1.1289,301.85,70.678,268350
1.11,304.98,67.426,264450
1.0907,307.83,63.885,260460
1.0709,310.35,59.961,256350
1.0511,312.46,55.75,252220
1.0314,314.21,51.422,248100
1.0112,315.63,46.888,243850
0.99033,316.64,42.006,239460
0.96986,317.19,36.969,235120
0.94996,317.4,32.004,230880
0.92956,317.27,26.927,226530
0.90852,316.67,21.597,222020
0.88812,315.65,16.282,217620
0.86869,314.38,11.192,213410
0.84897,312.78,6.0957,209130
0.82866,310.73,0.8617,204700
0.80892,308.32,-4.2587,200370
0.7902,305.8,-9.1098,196250
0.77107,302.9,-13.937,192020
0.75166,299.67,-18.839,187710
0.73263,296.02,-23.513,183460
0.71514,292.69,-27.906,179560
0.69659,288.44,-32.106,175350
0.68034,285.17,-36.4,171750
0.6614,279.51,-40.106,167320
0.64635,277.49,-44.27,164130
0.61661,268.33,-46.403,157110
0.6284,271.46,-51.497,159960
0.74856,273.93,-55.386,184780
1.0435,270.6,-59.265,247320
1.173,261.4,-65.176,275030
1.1539,262.08,-66.154,270910
1.1523,259.98,-67.67,270450
1.1676,255.93,-69.3,273570
1.1801,251.8,-70.447,276080
1.1909,247.54,-71.244,278210
1.2027,242.9,-71.723,280560
1.2149,237.99,-71.809,282970
1.2268,232.93,-71.421,285330
1.2386,227.78,-70.588,287630
1.2499,222.52,-69.335,289860
1.2611,217.2,-67.577,292040
1.2717,211.85,-65.217,294120
1.2819,206.7,-62.271,296100
1.2911,201.68,-58.754,297880
1.2997,197.19,-54.598,299560
1.3066,193.04,-50.039,300870
1.3125,190.11,-44.811,302010
1.3159,188.29,-40.012,302660
1.3179,187.32,-35.826,303010
1.3184,187.87,-31.598,303120
1.3172,189.42,-27.507,302890
1.3153,191.58,-23.606,302530
1.3122,194.25,-20.17,301940
1.3086,197.14,-17.222,301250
1.3047,200.12,-14.737,300490
1.3006,203.07,-12.665,299690
1.2964,205.94,-10.941,298880
1.2922,208.67,-9.5061,298070
1.2881,211.27,-8.3063,297270
1.2841,213.7,-7.298,296500
1.2802,215.99,-6.4458,295740
1.2765,218.14,-5.7212,295010
1.2729,220.15,-5.1014,294310
1.2695,222.03,-4.5682,293640
1.2661,223.79,-4.1069,292990
1.263,225.45,-3.7058,292370
1.2599,227,-3.3551,291770
1.257,228.45,-3.047,291200
1.2542,229.81,-2.775,290650
1.2516,231.09,-2.534,290120
1.249,232.3,-2.3194,289620
1.2466,233.43,-2.1276,289140
1.2442,234.49,-1.9555,288680
1.242,235.5,-1.8007,288230
1.2399,236.44,-1.6609,287810
1.2378,237.33,-1.5342,287410
1.2359,238.17,-1.4192,287020
1.234,238.96,-1.3144,286650
1.2322,239.7,-1.2187,286300
1.2305,240.4,-1.1314,285960
1.2289,241.07,-1.0502,285640
1.2273,241.69,-0.97721,285320
1.2258,242.29,-0.91035,285020
1.2242,242.91,-0.8391,284710
1.2225,243.61,-0.76176,284360
1.2205,244.35,-0.68325,283970
1.2185,245.09,-0.60656,283570
1.2166,245.82,-0.53369,283180
1.2146,246.51,-0.46624,282790
1.2128,247.15,-0.40521,282430
1.2111,247.74,-0.35099,282090
1.2096,248.25,-0.30358,281780
1.2082,248.71,-0.26266,281500
1.207,249.1,-0.22775,281260
1.2059,249.44,-0.19825,281040
1.205,249.72,-0.17354,280850
1.2042,249.96,-0.15298,280690
1.2035,250.16,-0.13597,280550
1.2029,250.33,-0.12197,280420
1.2024,250.47,-0.11051,280320
1.2019,250.59,-0.10117,280220
1.2015,250.69,-0.09357,280140
1.2012,250.77,-0.087417,280080
1.2009,250.84,-0.082448,280010
1.2006,250.91,-0.07844,279960
1.2004,250.96,-0.075218,279910
1.2002,251.01,-0.072637,279870
1.2,251.05,-0.070542,279830
1.1998,251.09,-0.068922,279790
1.1997,251.13,-0.067596,279760
1.1995,251.16,-0.066368,279730
1.1994,251.2,-0.063975,279700
1.1992,251.21,-0.069717,279670
1.1991,251.25,-0.052422,279640
1.199,251.31,-0.060878,279610
1.1988,251.32,-0.088778,279580
1.2499,285.28,-1.1399E-05,292950
1.2499,285.28,0.0028289,292950
1.2499,285.28,0.0056312,292950
1.2499,285.27,0.0084403,292960
1.25,285.27,0.01133,292960
1.25,285.26,0.014341,292970
1.25,285.25,0.017518,292980
1.2501,285.24,0.020921,292990
1.2501,285.22,0.024619,293000
1.2502,285.2,0.028685,293010
1.2503,285.17,0.033207,293030
1.2504,285.14,0.03829,293050
1.2506,285.1,0.044058,293080
1.2507,285.05,0.050661,293120
1.251,284.99,0.05828,293160
1.2512,284.91,0.067137,293220
1.2515,284.82,0.0775,293280
1.2519,284.7,0.089694,293360
1.2524,284.57,0.10411,293460
1.253,284.4,0.1212,293570
1.2537,284.2,0.14149,293710
1.2545,283.96,0.16559,293880
1.2555,283.68,0.19415,294080
1.2566,283.35,0.22787,294300
1.2579,282.96,0.26741,294560
1.2594,282.53,0.31339,294860
1.261,282.04,0.36624,295190
1.2628,281.5,0.42615,295550
1.2648,280.91,0.49286,295930
1.2668,280.29,0.56554,296330
1.2688,279.66,0.64264,296740
1.2708,279.03,0.72218,297150
1.2727,278.42,0.80006,297530
1.2745,277.88,0.87258,297880
1.2761,277.36,0.94515,298200
1.2777,276.81,1.0233,298530
1.2795,276.23,1.1079,298890
1.2814,275.61,1.2011,299260
1.2834,274.94,1.3036,299660
1.2854,274.24,1.4164,300070
1.2876,273.49,1.5409,300510
1.29,272.69,1.6787,300970
1.2924,271.83,1.8315,301460
1.295,270.92,2.0014,301970
1.2977,269.95,2.191,302510
1.3005,268.91,2.4031,303080
1.3035,267.79,2.6412,303680
1.3067,266.6,2.9094,304310
1.31,265.33,3.2126,304970
1.3135,263.97,3.5567,305670
1.3172,262.5,3.949,306400
1.3211,260.94,4.3982,307170
1.3252,259.26,4.9152,307980
1.3294,257.46,5.5133,308820
1.3339,255.53,6.2091,309710
1.3386,253.45,7.0237,310630
1.3435,251.24,7.9828,311600
1.3485,248.87,9.1197,312600
1.3537,246.34,10.474,313630
1.3591,243.67,12.097,314680
1.3645,240.86,14.043,315740
1.3698,237.97,16.384,316790
1.3749,235.05,19.17,317800
1.3796,232.21,22.482,318730
1.3837,229.58,26.304,319510
1.3867,227.32,30.575,320110
1.3884,225.64,35.285,320450
1.3886,224.76,39.889,320500
1.3873,224.55,44.268,320230
1.3845,225.25,49.317,319690
1.3792,227,54.677,318630
1.3719,229.72,60.11,317210
1.3625,233.38,65.117,315350
1.3515,237.68,69.472,313190
1.3394,242.4,73.155,310790
1.3263,247.41,76.153,308190
1.3123,252.56,78.426,305430
1.2979,257.71,80.038,302550
1.283,262.79,81.126,299590
1.2676,267.84,81.711,296510
1.2517,272.78,81.729,293300
1.2354,277.55,81.259,290040
1.2189,282.12,80.391,286700
1.2019,286.53,79.117,283250
1.1844,290.73,77.391,279690
1.1666,294.69,75.283,276060
1.1484,298.4,72.799,272350
1.1299,301.82,69.951,268560
1.1111,304.93,66.792,264690
1.092,307.77,63.337,260720
1.0723,310.27,59.509,256650
1.0527,312.38,55.387,252550
1.033,314.14,51.129,248440
1.013,315.57,46.667,244230
0.9923,316.6,41.871,239870
0.97194,317.19,36.907,235560
0.95211,317.43,31.992,231340
0.93185,317.32,26.979,227020
0.91099,316.77,21.725,222550
0.89066,315.79,16.464,218160
0.87129,314.57,11.407,213970
0.85172,313.02,6.366,209730
0.83159,311.04,1.1971,205340
0.81191,308.69,-3.8885,201020
0.79322,306.21,-8.7207,196910
0.77425,303.38,-13.503,192720
0.75501,300.24,-18.356,188460
0.73602,296.64,-23.014,184210
0.71857,293.36,-27.397,180330
0.70017,289.19,-31.567,176160
0.68409,286.01,-35.814,172600
0.66526,280.44,-39.517,168200
0.6502,278.38,-43.676,165000
0.62026,269.38,-45.796,157960
0.62917,272.01,-51.111,160170
0.74169,272.65,-54.596,183210
1.0392,270.96,-58.813,246400
1.174,261.66,-65.441,275280
1.1552,262.51,-65.829,271220
1.1534,260.7,-67.093,270730
1.1685,256.98,-68.629,273830
1.1811,253.19,-69.695,276370
1.1919,249.27,-70.411,278520
1.2036,244.98,-70.811,280860
1.2156,240.44,-70.817,283260
1.2274,235.77,-70.36,285590
1.2389,231.04,-69.451,287870
1.25,226.26,-68.106,290050
1.2607,221.5,-66.264,292160
1.2709,216.8,-63.861,294160
1.2804,212.38,-60.906,296020
1.2889,208.22,-57.458,297670
1.2966,204.64,-53.485,299170
1.3026,201.56,-49.28,300340
1.3075,199.36,-44.76,301280
1.3105,198.08,-40.628,301850
1.3121,197.46,-37.091,302160
1.3128,197.67,-33.567,302300
1.3124,198.52,-29.97,302220
1.3113,199.89,-26.406,302000
1.3092,201.72,-23.096,301600
1.3065,203.84,-20.111,301080
1.3033,206.16,-17.484,300450
1.2998,208.55,-15.211,299770
1.2961,210.96,-13.264,299050
1.2923,213.31,-11.604,298310
1.2885,215.6,-10.191,297560
1.2847,217.78,-8.988,296830
1.281,219.86,-7.9606,296100
1.2774,221.83,-7.0804,295400
1.2739,223.69,-6.323,294720
1.2706,225.45,-5.6686,294060
1.2673,227.11,-5.1005,293420
1.2642,228.68,-4.605,292810
1.2612,230.15,-4.1709,292220
1.2583,231.54,-3.7889,291650
1.2556,232.84,-3.4512,291110
1.2529,234.07,-3.1516,290590
1.2504,235.24,-2.8846,290090
1.248,236.33,-2.6458,289610
1.2457,237.36,-2.4315,289150
1.2434,238.33,-2.2385,288710
1.2413,239.25,-2.0642,288290
1.2393,240.12,-1.9063,287890
1.2373,240.94,-1.7628,287500
1.2355,241.71,-1.6321,287130
1.2337,242.44,-1.5127,286780
1.232,243.12,-1.4037,286440
1.2304,243.77,-1.3027,286120
1.2288,244.39,-1.2118,285810
1.2273,244.97,-1.128,285510
1.2258,245.59,-1.039,285200
1.224,246.27,-0.94299,284850
1.2221,247,-0.84531,284460
1.2201,247.74,-0.74974,284070
1.2181,248.46,-0.65893,283670
1.2162,249.14,-0.5749,283290
1.2144,249.78,-0.49886,282930
1.2127,250.36,-0.43133,282590
1.2112,250.87,-0.37229,282280
1.2098,251.32,-0.32135,282010
1.2086,251.71,-0.27791,281760
1.2075,252.05,-0.24122,281550
1.2066,252.33,-0.21049,281360
1.2058,252.57,-0.18494,281200
1.2051,252.77,-0.16381,281050
1.2045,252.94,-0.14643,280930
1.204,253.08,-0.13221,280830
1.2035,253.2,-0.12062,280740
1.2031,253.3,-0.1112,280660
1.2028,253.38,-0.10358,280590
1.2025,253.45,-0.097416,280530
1.2023,253.52,-0.09245,280470
1.202,253.57,-0.088454,280420
1.2018,253.62,-0.08526,280380
1.2016,253.66,-0.082663,280340
1.2015,253.7,-0.080644,280310
1.2013,253.73,-0.078963,280270
1.2011,253.76,-0.077927,280240
1.201,253.8,-0.074892,280210
1.2009,253.82,-0.079019,280180
1.2007,253.85,-0.069598,280160
1.2006,253.9,-0.07716,280130
1.2004,253.92,-0.09468,280090
1.2499,285.28,-7.4023E-06,292950
1.2499,285.28,0.0034347,292950
1.2499,285.28,0.0068404,292950
1.2499,285.27,0.010261,292960
1.25,285.27,0.013774,292960
1.25,285.26,0.017433,292970
1.25,285.25,0.021294,292980
1.2501,285.24,0.025432,292980
1.2501,285.22,0.029926,293000
1.2502,285.2,0.034868,293010
1.2503,285.17,0.040366,293030
1.2504,285.14,0.046545,293050
1.2506,285.1,0.053557,293080
1.2507,285.05,0.061584,293120
1.251,284.99,0.070848,293160
1.2512,284.91,0.081617,293220
1.2515,284.82,0.094217,293280
1.2519,284.7,0.10904,293360
1.2524,284.57,0.12657,293460
1.253,284.4,0.14735,293570
1.2537,284.2,0.17203,293710
1.2545,283.96,0.20135,293880
1.2555,283.68,0.23609,294070
1.2566,283.35,0.2771,294300
1.2579,282.97,0.32521,294560
1.2594,282.53,0.38116,294850
1.261,282.04,0.44548,295180
1.2628,281.5,0.5184,295540
1.2647,280.92,0.59961,295930
1.2667,280.3,0.68811,296330
1.2688,279.67,0.78199,296740
1.2708,279.04,0.8789,297140
1.2727,278.44,0.97388,297520
1.2744,277.89,1.0622,297870
1.276,277.38,1.1503,298190
1.2776,276.84,1.2454,298510
1.2794,276.25,1.3486,298870
1.2813,275.63,1.4621,299240
1.2833,274.98,1.5869,299640
1.2853,274.28,1.7243,300050
1.2875,273.53,1.8759,300490
1.2898,272.73,2.0435,300950
1.2922,271.89,2.2295,301430
1.2948,270.98,2.4362,301940
1.2975,270.02,2.6668,302470
1.3003,268.99,2.9246,303040
1.3033,267.89,3.2137,303630
1.3064,266.71,3.5392,304250
1.3097,265.46,3.9068,304900
1.3131,264.12,4.3234,305590
1.3167,262.69,4.7974,306310
1.3205,261.16,5.3391,307060
1.3245,259.52,5.9606,307840
1.3286,257.78,6.6769,308660
1.3329,255.91,7.5063,309520
1.3374,253.93,8.4711,310400
1.342,251.83,9.5978,311310
1.3468,249.61,10.919,312250
1.3516,247.28,12.471,313200
1.3564,244.86,14.299,314160
1.3612,242.38,16.443,315090
1.3657,239.89,18.953,316000
1.37,237.47,21.848,316820
1.3736,235.21,25.152,317550
1.3765,233.24,28.827,318120
1.3785,231.66,32.776,318510
1.3794,230.56,36.93,318670
1.379,230.07,40.915,318610
1.3776,230.06,44.668,318330
1.3751,230.64,48.898,317840
1.3707,231.99,53.532,316970
1.3645,234.16,58.355,315750
1.3563,237.16,62.978,314130
1.3465,240.82,67.166,312200
1.3353,244.96,70.818,310000
1.3231,249.47,73.866,307570
1.3099,254.2,76.259,304950
1.2961,259.01,78.028,302190
1.2817,263.83,79.266,299320
1.2667,268.65,79.99,296320
1.2511,273.41,80.158,293190
1.2352,278.02,79.835,289990
1.2189,282.48,79.097,286690
1.2021,286.79,77.941,283290
1.1848,290.9,76.335,279780
1.1672,294.8,74.336,276190
1.1492,298.45,71.958,272510
1.1309,301.83,69.212,268750
1.1122,304.91,66.146,264910
1.0932,307.72,62.776,260980
1.0737,310.22,59.04,256940
1.0542,312.33,55.008,252870
1.0347,314.09,50.822,248790
1.0147,315.53,46.431,244600
0.99426,316.57,41.72,240280
0.974,317.19,36.83,235990
0.95424,317.45,31.969,231790
0.93413,317.38,27.018,227500
0.91344,316.87,21.84,223070
0.89321,315.94,16.636,218710
0.87389,314.75,11.615,214530
0.85447,313.25,6.6275,210320
0.83452,311.34,1.5238,205980
0.8149,309.04,-3.5229,201680
0.79625,306.61,-8.334,197580
0.77744,303.84,-13.073,193420
0.75837,300.78,-17.875,189200
0.73944,297.25,-22.512,184970
0.72202,294.02,-26.884,181100
0.70376,289.93,-31.027,176970
0.68783,286.84,-35.224,173440
0.66917,281.38,-38.919,169080
0.65414,279.3,-43.067,165890
0.62408,270.39,-45.175,158830
0.63129,272.95,-51.003,160710
0.73722,272.83,-54.795,182310
1.0328,271.61,-57.912,245050
1.1738,261.66,-65.131,275220
1.1557,262.43,-65.209,271300
1.1539,260.72,-66.314,270820
1.1688,257.12,-67.746,273890
1.1813,253.49,-68.692,276420
1.1919,249.76,-69.285,278550
1.2036,245.71,-69.571,280870
1.2154,241.45,-69.471,283240
1.2269,237.09,-68.924,285540
1.2382,232.7,-67.932,287770
1.2489,228.33,-66.505,289900
1.2593,224.03,-64.604,291940
1.2689,219.87,-62.196,293840
1.2778,216.04,-59.29,295600
1.2857,212.55,-55.978,297130
1.2925,209.63,-52.265,298480
1.2979,207.27,-48.421,299530
1.3021,205.61,-44.465,300350
1.3048,204.66,-40.87,300860
1.3063,204.21,-37.794,301160
1.307,204.25,-34.75,301310
1.3071,204.72,-31.574,301320
1.3065,205.59,-28.351,301200
1.3051,206.86,-25.242,300930
1.3031,208.44,-22.335,300540
1.3006,210.24,-19.687,300040
1.2976,212.19,-17.327,299470
1.2944,214.21,-15.252,298850
1.2911,216.25,-13.445,298190
1.2876,218.27,-11.88,297510
1.2841,220.24,-10.528,296830
1.2807,222.14,-9.3606,296150
1.2773,223.97,-8.3513,295480
1.274,225.71,-7.4765,294830
1.2707,227.38,-6.716,294190
1.2676,228.95,-6.0527,293570
1.2645,230.45,-5.4718,292970
1.2616,231.87,-4.9611,292390
1.2588,233.21,-4.5105,291840
1.2561,234.47,-4.1114,291300
1.2535,235.67,-3.7564,290790
1.251,236.8,-3.4397,290300
1.2486,237.87,-3.1561,289820
1.2463,238.89,-2.9012,289370
1.2441,239.84,-2.6715,288930
1.242,240.75,-2.4639,288520
1.24,241.6,-2.2756,288120
1.238,242.41,-2.1045,287740
1.2362,243.18,-1.9485,287370
1.2344,243.9,-1.806,287020
1.2328,244.59,-1.6757,286690
1.2311,245.24,-1.5551,286370
1.2296,245.85,-1.4465,286060
1.2281,246.43,-1.346,285770
1.2266,247.05,-1.2396,285460
1.2248,247.74,-1.1249,285110
1.2229,248.47,-1.0082,284730
1.2209,249.21,-0.89384,284340
1.219,249.94,-0.78515,283950
1.2171,250.64,-0.68455,283570
1.2153,251.29,-0.59351,283210
1.2136,251.88,-0.51264,282880
1.2121,252.41,-0.44194,282580
1.2107,252.88,-0.38094,282310
1.2095,253.28,-0.32892,282060
1.2085,253.63,-0.28498,281850
1.2076,253.93,-0.24817,281670
1.2068,254.19,-0.21757,281510
1.2061,254.4,-0.19227,281370
1.2055,254.58,-0.17146,281250
1.205,254.73,-0.15444,281150
1.2046,254.86,-0.14055,281060
1.2042,254.97,-0.12927,280990
1.2039,255.07,-0.12014,280920
1.2036,255.15,-0.11276,280860
1.2033,255.22,-0.10681,280810
1.2031,255.28,-0.10201,280760
1.2029,255.33,-0.098185,280720
1.2027,255.38,-0.095073,280680
1.2025,255.43,-0.092652,280650
1.2024,255.47,-0.090545,280620
1.2022,255.5,-0.089496,280590
1.2021,255.54,-0.086441,280560
1.2019,255.57,-0.088587,280530
1.2018,255.6,-0.081532,280500
1.2017,255.65,-0.086002,280470
1.2015,255.67,-0.098472,280440
1.2499,285.28,-4.3647E-06,292950
1.2499,285.28,0.004056,292950
1.2499,285.28,0.0080793,292950
1.2499,285.28,0.012124,292960
1.25,285.27,0.016275,292960
1.25,285.26,0.020597,292970
1.25,285.25,0.02516,292970
1.2501,285.24,0.030049,292980
1.2501,285.22,0.035359,293000
1.2502,285.2,0.0412,293010
1.2503,285.17,0.047696,293030
1.2504,285.14,0.054999,293050
1.2506,285.1,0.063286,293080
1.2507,285.05,0.072773,293120
1.2509,284.99,0.083721,293160
1.2512,284.91,0.096448,293210
1.2515,284.82,0.11134,293280
1.2519,284.71,0.12887,293360
1.2524,284.57,0.14958,293460
1.253,284.4,0.17415,293570
1.2537,284.2,0.20332,293710
1.2545,283.96,0.23797,293880
1.2555,283.68,0.27905,294070
1.2566,283.35,0.32753,294300
1.2579,282.97,0.38441,294560
1.2594,282.54,0.45057,294850
1.261,282.05,0.52663,295180
1.2628,281.51,0.61286,295540
1.2647,280.93,0.70889,295920
1.2667,280.32,0.81356,296320
1.2687,279.69,0.92457,296730
1.2707,279.06,1.0392,297130
1.2726,278.46,1.1516,297500
1.2743,277.92,1.2561,297850
1.2759,277.4,1.36,298170
1.2776,276.86,1.4724,298500
1.2793,276.28,1.5945,298850
1.2812,275.67,1.7287,299220
1.2831,275.02,1.8762,299610
1.2852,274.32,2.0385,300020
1.2874,273.58,2.2175,300460
1.2896,272.79,2.4155,300910
1.292,271.95,2.6349,301390
1.2946,271.06,2.8788,301890
1.2972,270.1,3.1505,302420
1.3,269.09,3.4542,302980
1.3029,268,3.7945,303560
1.306,266.85,4.177,304180
1.3092,265.61,4.6083,304820
1.3126,264.3,5.0963,305490
1.3162,262.9,5.6503,306190
1.3198,261.41,6.2814,306920
1.3237,259.83,7.003,307680
1.3277,258.15,7.831,308470
1.3318,256.37,8.7842,309290
1.336,254.49,9.885,310130
1.3404,252.52,11.159,310980
1.3447,250.46,12.636,311850
1.3491,248.33,14.346,312720
1.3534,246.17,16.325,313570
1.3576,244,18.6,314390
1.3614,241.89,21.195,315150
1.3648,239.9,24.11,315820
1.3676,238.12,27.331,316370
1.3697,236.63,30.803,316770
1.3709,235.51,34.424,317010
1.3711,234.81,38.119,317060
1.3705,234.55,41.623,316930
1.369,234.65,44.915,316640
1.3667,235.18,48.569,316190
1.3629,236.29,52.637,315430
1.3574,238.09,56.942,314360
1.3502,240.61,61.188,312930
1.3414,243.76,65.156,311190
1.3312,247.43,68.709,309170
1.3198,251.5,71.75,306910
1.3073,255.85,74.212,304440
1.2941,260.35,76.097,301800
1.2802,264.91,77.458,299030
1.2656,269.51,78.306,296110
1.2504,274.08,78.611,293060
1.2348,278.54,78.424,289910
1.2188,282.88,77.81,286670
1.2022,287.08,76.769,283320
1.1851,291.11,75.278,279850
1.1677,294.94,73.387,276300
1.1499,298.53,71.113,272660
1.1318,301.87,68.467,268940
1.1133,304.92,65.493,265130
1.0944,307.71,62.209,261230
1.0751,310.18,58.565,257230
1.0557,312.29,54.621,253180
1.0363,314.05,50.508,249130
1.0165,315.49,46.189,244970
0.9962,316.56,41.561,240690
0.97607,317.19,36.747,236430
0.95638,317.48,31.941,232250
0.9364,317.43,27.052,227990
0.91589,316.97,21.949,223600
0.89576,316.09,16.804,219260
0.87649,314.93,11.822,215100
0.85722,313.48,6.8867,210920
0.83745,311.63,1.848,206620
0.81792,309.39,-3.1563,202340
0.7993,307.01,-7.9444,198250
0.78063,304.3,-12.642,194130
0.76175,301.33,-17.392,189950
0.74288,297.85,-22.005,185740
0.7255,294.68,-26.364,181880
0.70737,290.66,-30.482,177780
0.69159,287.65,-34.63,174290
0.67311,282.31,-38.309,169980
0.65818,280.25,-42.444,166800
0.62808,271.41,-44.558,159740
0.63333,273.9,-50.585,161230
0.73083,272.29,-54.216,180920
1.0265,272.16,-57.294,243710
1.1743,261.84,-65.108,275340
1.1564,262.57,-64.759,271460
1.1545,260.89,-65.599,270940
1.169,257.32,-66.858,273930
1.1813,253.72,-67.651,276410
1.1918,250.07,-68.099,278510
