Density,Momentumx,MomentumY,Energy
1.1993,297.77,-4.0513,282730
1.1998,297.68,-3.9993,282820
1.2002,297.58,-3.9474,282910
1.2006,297.49,-3.8956,283000
1.2011,297.39,-3.8438,283090
1.2015,297.3,-3.7922,283180
1.2019,297.21,-3.7407,283260
1.2024,297.12,-3.6891,283350
1.2028,297.03,-3.6376,283440
1.2032,296.94,-3.587,283520
1.2036,296.85,-3.5365,283600
1.204,296.76,-3.4829,283690
1.2045,296.66,-3.4244,283780
1.205,296.55,-3.3617,283880
1.2055,296.44,-3.2955,283980
1.206,296.32,-3.2259,284090
1.2066,296.2,-3.153,284200
1.2071,296.07,-3.0772,284320
1.2077,295.94,-2.9987,284440
1.2083,295.81,-2.9179,284560
1.2089,295.68,-2.8352,284680
1.2095,295.54,-2.7508,284800
1.2101,295.4,-2.6652,284920
1.2107,295.27,-2.5787,285040
1.2113,295.13,-2.4917,285160
1.2119,295,-2.4046,285280
1.2125,294.86,-2.3176,285400
1.2131,294.73,-2.2312,285520
1.2136,294.6,-2.1457,285630
1.2142,294.47,-2.0613,285740
1.2147,294.35,-1.9785,285850
1.2152,294.23,-1.8973,285960
1.2157,294.11,-1.8182,286060
1.2162,294,-1.7413,286150
1.2167,293.89,-1.6667,286250
1.2171,293.78,-1.5946,286340
1.2175,293.68,-1.5252,286430
1.218,293.59,-1.4585,286510
1.2183,293.49,-1.3947,286590
1.2187,293.41,-1.3337,286660
1.2191,293.32,-1.2756,286730
1.2194,293.24,-1.2203,286800
1.2197,293.17,-1.1679,286860
1.22,293.09,-1.1184,286930
1.2203,293.03,-1.0715,286980
1.2206,292.96,-1.0274,287040
1.2208,292.9,-0.98593,287090
1.2211,292.84,-0.94697,287140
1.2213,292.79,-0.91045,287180
1.2215,292.73,-0.87627,287230
1.2217,292.69,-0.84433,287270
1.2219,292.64,-0.81453,287310
1.2221,292.6,-0.78675,287340
1.2223,292.55,-0.76091,287380
1.2224,292.51,-0.73688,287410
1.2226,292.48,-0.71458,287440
1.2227,292.44,-0.69388,287470
1.2228,292.41,-0.67471,287500
1.223,292.38,-0.65696,287520
1.2231,292.35,-0.64054,287550
1.2232,292.32,-0.62537,287570
1.2233,292.29,-0.61135,287590
1.2234,292.27,-0.59842,287610
1.2235,292.24,-0.58649,287630
1.2236,292.22,-0.5755,287650
1.2237,292.2,-0.56537,287670
1.2238,292.18,-0.55604,287690
1.2239,292.16,-0.54746,287710
1.224,292.14,-0.53957,287720
1.224,292.12,-0.53231,287740
1.2241,292.1,-0.52564,287750
1.2242,292.08,-0.51952,287760
1.2242,292.07,-0.51389,287780
1.2243,292.05,-0.50873,287790
1.2244,292.04,-0.504,287800
1.2244,292.02,-0.49966,287820
1.2245,292.01,-0.4957,287830
1.2245,291.99,-0.49207,287840
1.2246,291.98,-0.48876,287850
1.2246,291.97,-0.48574,287860
1.2247,291.96,-0.483,287870
1.2247,291.94,-0.48051,287880
1.2248,291.93,-0.47827,287890
1.2248,291.92,-0.47625,287900
1.2249,291.91,-0.47445,287910
1.2249,291.89,-0.47286,287920
1.225,291.88,-0.47147,287930
1.225,291.87,-0.47026,287940
1.2251,291.86,-0.46925,287950
1.2251,291.85,-0.46842,287960
1.2252,291.84,-0.46777,287970
1.2252,291.83,-0.46731,287980
1.2253,291.81,-0.46701,287990
1.2253,291.8,-0.46697,288000
1.246,286.38,7.5908E-06,292160
1.246,286.38,0.0087174,292160
1.246,286.38,0.017376,292160
1.246,286.38,0.025998,292160
1.246,286.38,0.034601,292160
1.246,286.38,0.043206,292160
1.246,286.39,0.05183,292160
1.246,286.39,0.060496,292160
1.246,286.39,0.069223,292160
1.246,286.39,0.078034,292160
1.2459,286.39,0.086948,292150
1.2459,286.39,0.09599,292150
1.2459,286.4,0.10518,292150
1.2459,286.4,0.11455,292150
1.2459,286.4,0.12411,292150
1.2459,286.41,0.1339,292140
1.2459,286.41,0.14393,292140
1.2459,286.42,0.15425,292140
1.2458,286.42,0.16487,292130
1.2458,286.43,0.17583,292130
1.2458,286.43,0.18715,292130
1.2458,286.44,0.19888,292120
1.2458,286.44,0.21104,292120
1.2457,286.45,0.22367,292110
1.2457,286.46,0.23681,292110
1.2457,286.47,0.2505,292100
1.2456,286.48,0.26477,292090
1.2456,286.49,0.27969,292080
1.2456,286.5,0.29528,292080
1.2455,286.51,0.3116,292070
1.2455,286.52,0.32871,292060
1.2454,286.54,0.34665,292050
1.2454,286.55,0.36549,292040
1.2453,286.57,0.38529,292020
1.2452,286.59,0.40611,292010
1.2452,286.61,0.42801,292000
1.2451,286.63,0.45108,291980
1.245,286.65,0.47538,291960
1.2449,286.68,0.501,291950
1.2448,286.71,0.52801,291930
1.2447,286.74,0.55649,291900
1.2446,286.77,0.58654,291880
1.2445,286.8,0.61823,291860
1.2443,286.84,0.65167,291830
1.2442,286.88,0.68693,291800
1.244,286.92,0.72411,291770
1.2439,286.96,0.76329,291740
1.2437,287.01,0.80456,291700
1.2435,287.07,0.84799,291660
1.2433,287.12,0.89366,291620
1.2431,287.18,0.94163,291580
1.2428,287.24,0.99197,291530
1.2426,287.31,1.0447,291480
1.2423,287.38,1.0999,291430
1.2421,287.46,1.1575,291370
1.2418,287.54,1.2176,291310
1.2414,287.62,1.2801,291250
1.2411,287.71,1.3449,291180
1.2408,287.8,1.4121,291120
1.2404,287.9,1.4815,291040
1.24,288,1.553,290970
1.2397,288.1,1.6264,290890
1.2392,288.21,1.7017,290810
1.2388,288.32,1.7785,290720
1.2384,288.44,1.8566,290630
1.2379,288.56,1.9359,290540
1.2375,288.68,2.016,290450
1.237,288.8,2.0967,290360
1.2365,288.93,2.1777,290260
1.236,289.05,2.2586,290160
1.2356,289.18,2.3392,290060
1.2351,289.31,2.419,289960
1.2346,289.44,2.4978,289860
1.2341,289.57,2.5753,289760
1.2336,289.69,2.6511,289670
1.2331,289.82,2.725,289570
1.2326,289.94,2.7966,289470
1.2322,290.06,2.8657,289380
1.2317,290.17,2.9319,289290
1.2313,290.28,2.995,289200
1.2309,290.39,3.0551,289120
1.2305,290.49,3.1119,289030
1.2301,290.59,3.1646,288960
1.2297,290.68,3.2127,288890
1.2294,290.76,3.2584,288820
1.2291,290.85,3.3044,288750
1.2287,290.93,3.3507,288680
1.2284,291.02,3.3969,288610
1.228,291.11,3.4431,288540
1.2277,291.19,3.4894,288470
1.2273,291.28,3.5356,288400
1.227,291.37,3.5819,288330
1.2266,291.46,3.6281,288250
1.2262,291.55,3.6743,288180
1.2258,291.65,3.7204,288100
1.2255,291.74,3.7665,288030
1.2251,291.83,3.8125,287950
1.2247,291.93,3.8584,287880
1.2243,292.02,3.9042,287800
1.2239,292.11,3.9499,287720
1.2236,292.21,3.9954,287640
1.2232,292.3,4.0408,287560
1.2228,292.4,4.0861,287480
1.2224,292.5,4.1311,287400
1.222,292.59,4.176,287320
1.2216,292.69,4.2207,287240
1.2212,292.79,4.2651,287160
1.2208,292.89,4.3093,287070
1.2203,292.99,4.3533,286990
1.2199,293.09,4.397,286910
1.2195,293.18,4.4404,286820
1.2191,293.28,4.4836,286740
1.2187,293.38,4.5264,286650
1.2183,293.48,4.5689,286570
1.2178,293.58,4.611,286480
1.2174,293.68,4.6528,286400
1.217,293.78,4.6943,286310
1.2166,293.88,4.7354,286230
1.2161,293.98,4.7761,286140
1.2157,294.08,4.8163,286050
1.2153,294.18,4.8562,285970
1.2148,294.28,4.8957,285880
1.2144,294.38,4.9347,285790
1.214,294.48,4.9732,285700
1.2135,294.58,5.0114,285620
1.2131,294.68,5.049,285530
1.2127,294.78,5.0862,285440
1.2123,294.88,5.1229,285360
1.2118,294.98,5.159,285270
1.2114,295.08,5.1947,285180
1.211,295.17,5.2299,285100
1.2105,295.27,5.2646,285010
1.2101,295.37,5.2987,284920
1.2097,295.46,5.3323,284840
1.2093,295.56,5.3654,284750
1.2089,295.65,5.3979,284670
1.2084,295.75,5.4298,284580
1.208,295.84,5.4613,284500
1.2076,295.93,5.4921,284410
1.2072,296.02,5.5224,284330
1.2068,296.11,5.5522,284250
1.2064,296.2,5.5814,284160
1.206,296.29,5.61,284080
1.2056,296.38,5.638,284000
1.2052,296.47,5.6655,283920
1.2048,296.56,5.6924,283840
1.2044,296.64,5.7188,283760
1.204,296.73,5.7445,283680
1.2036,296.81,5.7697,283610
1.2033,296.89,5.7944,283530
1.2029,296.97,5.8185,283450
1.2025,297.05,5.842,283380
1.2021,297.13,5.865,283310
1.2018,297.21,5.8874,283230
1.2014,297.28,5.9093,283160
1.2011,297.36,5.9306,283090
1.2007,297.43,5.9514,283020
1.2004,297.51,5.9716,282950
1.2001,297.58,5.9913,282880
1.1997,297.65,6.0105,282820
1.1994,297.72,6.0291,282750
1.1991,297.78,6.0473,282690
1.1988,297.85,6.0649,282620
1.1985,297.92,6.082,282560
1.1982,297.98,6.0986,282500
1.1979,298.04,6.1148,282440
1.1976,298.1,6.1304,282380
1.1973,298.16,6.1456,282330
1.197,298.22,6.1603,282270
1.1968,298.27,6.1744,282220
1.1965,298.33,6.1882,282160
1.1962,298.38,6.2016,282110
1.196,298.44,6.2154,282060
1.1957,298.5,6.23,282000
1.1954,298.56,6.2457,281930
1.1951,298.63,6.2622,281870
1.1947,298.71,6.2795,281800
1.1943,298.78,6.2977,281720
1.1939,298.86,6.3167,281640
1.1935,298.95,6.3365,281560
1.1931,299.04,6.357,281470
1.1926,299.14,6.3784,281370
1.1921,299.23,6.4004,281270
1.1916,299.34,6.4232,281170
1.1911,299.45,6.4466,281060
1.1905,299.56,6.4707,280940
1.1899,299.68,6.4953,280820
1.1893,299.81,6.5205,280700
1.1887,299.94,6.5462,280570
1.188,300.07,6.5724,280430
1.1873,300.21,6.5989,280290
1.1865,300.36,6.6258,280140
1.1858,300.51,6.6529,279980
1.185,300.66,6.6803,279820
1.1842,300.82,6.7078,279650
1.1833,300.99,6.7354,279480
1.1824,301.16,6.7629,279290
1.1815,301.34,6.7903,279100
1.1805,301.53,6.8176,278910
1.1795,301.72,6.8445,278700
1.1785,301.91,6.871,278490
1.1774,302.11,6.8971,278270
1.1763,302.32,6.9225,278050
1.1751,302.53,6.9472,277810
1.1739,302.75,6.971,277570
1.1727,302.98,6.9938,277320
1.1714,303.21,7.0155,277050
1.1701,303.44,7.036,276790
1.1687,303.69,7.0551,276510
1.1673,303.93,7.0726,276220
1.1659,304.19,7.0884,275920
1.1644,304.45,7.1023,275620
1.1628,304.71,7.1143,275300
1.1612,304.98,7.1241,274970
1.1596,305.26,7.1315,274640
1.1579,305.54,7.1364,274290
1.1562,305.82,7.1387,273940
1.1544,306.11,7.1381,273570
1.1525,306.41,7.1345,273190
1.1506,306.7,7.1276,272810
1.1487,307.01,7.1175,272410
1.1467,307.31,7.1038,272000
1.1446,307.62,7.0864,271580
1.1425,307.94,7.0652,271150
1.1404,308.25,7.04,270700
1.1382,308.57,7.0106,270250
1.1359,308.9,6.9769,269790
1.1336,309.22,6.9387,269310
1.1312,309.55,6.896,268830
1.1288,309.87,6.8485,268330
1.1264,310.2,6.7963,267820
1.1238,310.53,6.739,267300
1.1213,310.85,6.6768,266770
1.1186,311.18,6.6095,266230
1.116,311.51,6.537,265680
1.1132,311.83,6.4592,265120
1.1105,312.16,6.3761,264550
1.1077,312.48,6.2877,263970
1.1048,312.79,6.194,263370
1.1019,313.11,6.0949,262770
1.0989,313.42,5.9905,262160
1.0959,313.73,5.8807,261540
1.0929,314.03,5.7657,260920
1.0898,314.32,5.6453,260280
1.0867,314.62,5.5198,259640
1.0836,314.9,5.3892,258990
1.0804,315.18,5.2535,258330
1.0772,315.45,5.1129,257660
1.074,315.71,4.9674,256990
1.0708,315.97,4.8172,256320
1.0675,316.21,4.6623,255640
1.0642,316.45,4.5029,254960
1.0609,316.68,4.3391,254270
1.0576,316.9,4.1709,253580
1.0543,317.11,3.9985,252890
1.051,317.32,3.8221,252200
1.0477,317.51,3.6415,251510
1.0444,317.69,3.4565,250820
1.0411,317.86,3.2666,250130
1.0378,318.02,3.0712,249440
1.0345,318.17,2.8701,248750
1.0313,318.31,2.6629,248070
1.028,318.44,2.4492,247390
1.0249,318.56,2.2283,246730
1.0218,318.67,1.9992,246080
1.0188,318.77,1.7607,245460
1.016,318.85,1.511,244870
1.0134,318.92,1.2478,244320
1.0111,318.98,0.96835,243820
1.0091,319.03,0.669,243400
1.0075,319.07,0.34576,243070
1.0065,319.09,-0.0055449,242860
1.0061,319.09,-0.38851,242780
1.0065,319.08,-0.80516,242870
1.0078,319.06,-1.2547,243130
1.0099,319.01,-1.7328,243570
1.0127,318.93,-2.2308,244180
1.0163,318.83,-2.7374,244940
1.0205,318.7,-3.2394,245810
1.0251,318.54,-3.7251,246770
1.0299,318.35,-4.1851,247780
1.0348,318.13,-4.6134,248820
1.0398,317.9,-5.0071,249860
1.0447,317.64,-5.3658,250890
1.0496,317.37,-5.6903,251900
1.0543,317.08,-5.9821,252900
1.059,316.78,-6.2433,253860
1.0635,316.47,-6.476,254800
1.0678,316.16,-6.6823,255700
1.072,315.83,-6.8645,256580
1.0761,315.51,-7.0246,257420
1.08,315.18,-7.1646,258230
1.0837,314.85,-7.2862,259010
1.0873,314.52,-7.3911,259760
1.0908,314.19,-7.4808,260480
1.0942,313.87,-7.5567,261180
1.0974,313.54,-7.6202,261840
1.1005,313.22,-7.6723,262480
1.1035,312.91,-7.7143,263100
1.1063,312.59,-7.747,263690
1.1091,312.29,-7.7714,264250
1.1117,311.98,-7.7883,264800
1.1142,311.69,-7.7985,265320
1.1166,311.4,-7.8026,265820
1.119,311.11,-7.8014,266300
1.1212,310.83,-7.7953,266770
1.1234,310.56,-7.7849,267210
1.1254,310.29,-7.7706,267630
1.1274,310.03,-7.7531,268040
1.1293,309.78,-7.7326,268440
1.1312,309.54,-7.7095,268810
1.1329,309.3,-7.6842,269170
1.1346,309.06,-7.657,269520
1.1362,308.84,-7.6282,269850
1.1378,308.62,-7.598,270170
1.1393,308.41,-7.5667,270470
1.1407,308.2,-7.5346,270770
1.142,308,-7.5017,271040
1.1434,307.81,-7.4683,271310
1.1446,307.62,-7.4347,271570
1.1458,307.44,-7.4008,271820
1.1469,307.27,-7.367,272050
1.148,307.1,-7.3332,272280
1.1491,306.94,-7.2996,272490
1.1501,306.78,-7.2664,272700
1.151,306.64,-7.2336,272890
1.152,306.49,-7.2013,273080
1.1528,306.35,-7.1696,273260
1.1537,306.22,-7.1385,273430
1.1545,306.1,-7.1082,273590
1.1552,305.98,-7.0787,273740
1.1559,305.86,-7.0499,273890
1.1566,305.75,-7.0221,274030
1.1572,305.65,-6.9952,274160
1.1579,305.55,-6.9693,274280
1.1584,305.45,-6.9443,274400
1.159,305.36,-6.9204,274510
1.1595,305.28,-6.8976,274620
1.16,305.2,-6.8758,274720
1.1604,305.12,-6.855,274810
1.1608,305.05,-6.8353,274890
1.1612,304.99,-6.817,274980
1.1616,304.93,-6.7998,275050
1.162,304.87,-6.7829,275120
1.1623,304.81,-6.7656,275190
1.1627,304.75,-6.7478,275270
1.163,304.68,-6.7294,275340
1.1634,304.62,-6.7104,275420
1.1638,304.55,-6.6908,275500
1.1642,304.48,-6.6706,275580
1.1646,304.41,-6.6497,275670
1.165,304.34,-6.6283,275750
1.1655,304.27,-6.6062,275840
1.1659,304.2,-6.5836,275920
1.1663,304.12,-6.5602,276010
1.1668,304.04,-6.5363,276100
1.1672,303.97,-6.5117,276200
1.1677,303.89,-6.4864,276290
1.1681,303.81,-6.4605,276380
1.1686,303.72,-6.434,276480
1.1691,303.64,-6.4068,276580
1.1695,303.56,-6.379,276670
1.17,303.47,-6.3505,276770
1.1705,303.38,-6.3213,276870
1.171,303.29,-6.2915,276970
1.1715,303.2,-6.261,277080
1.172,303.11,-6.2299,277180
1.1725,303.02,-6.1981,277280
1.1731,302.93,-6.1657,277390
1.1736,302.83,-6.1326,277490
1.1741,302.74,-6.0989,277600
1.1746,302.64,-6.0646,277710
1.1751,302.55,-6.0296,277820
1.1757,302.45,-5.994,277920
1.1762,302.35,-5.9578,278030
1.1768,302.25,-5.9209,278140
1.1773,302.15,-5.8835,278250
1.1778,302.05,-5.8455,278360
1.1784,301.95,-5.8068,278470
1.1789,301.85,-5.7676,278590
1.1795,301.74,-5.7278,278700
1.18,301.64,-5.6875,278810
1.1806,301.54,-5.6466,278920
1.1811,301.43,-5.6052,279030
1.1817,301.33,-5.5632,279140
1.1822,301.22,-5.5208,279260
1.1828,301.12,-5.4778,279370
1.1833,301.01,-5.4344,279480
1.1839,300.91,-5.3905,279590
1.1844,300.8,-5.3461,279700
1.185,300.7,-5.3013,279810
1.1855,300.59,-5.2561,279920
1.186,300.48,-5.2104,280030
1.1866,300.38,-5.1644,280140
1.1871,300.27,-5.118,280250
1.1877,300.16,-5.0712,280360
1.1882,300.06,-5.0241,280470
1.1887,299.95,-4.9766,280580
1.1893,299.84,-4.9289,280690
1.1898,299.74,-4.8808,280800
1.1903,299.63,-4.8325,280900
1.1908,299.53,-4.7839,281010
1.1914,299.42,-4.735,281120
1.1919,299.32,-4.686,281220
1.1924,299.21,-4.6367,281330
1.1929,299.11,-4.5872,281430
1.1934,299.01,-4.5376,281530
1.1939,298.9,-4.4878,281630
1.1944,298.8,-4.4379,281740
1.1949,298.7,-4.3878,281840
1.1954,298.6,-4.3377,281940
1.1959,298.49,-4.2874,282040
1.1964,298.39,-4.2371,282130
1.1968,298.29,-4.1868,282230
1.1973,298.19,-4.1363,282330
1.1978,298.1,-4.0859,282420
1.1983,298,-4.0355,282520
1.1987,297.9,-3.985,282610
1.1992,297.8,-3.9346,282700
1.1996,297.71,-3.8842,282790
1.2001,297.61,-3.8339,282890
1.2005,297.52,-3.7836,282980
1.201,297.42,-3.7334,283060
1.2014,297.33,-3.6834,283150
1.2018,297.24,-3.6334,283240
1.2022,297.15,-3.5834,283330
1.2027,297.05,-3.5335,283410
1.2031,296.96,-3.4844,283500
1.2035,296.88,-3.4354,283580
1.2039,296.78,-3.3834,283660
1.2044,296.68,-3.3267,283760
1.2049,296.58,-3.2659,283860
1.2054,296.46,-3.2017,283960
1.2059,296.34,-3.1341,284070
1.2065,296.22,-3.0634,284180
1.207,296.1,-2.9898,284300
1.2076,295.97,-2.9137,284410
1.2082,295.83,-2.8353,284530
1.2088,295.7,-2.755,284660
1.2094,295.56,-2.6732,284780
1.21,295.43,-2.5901,284900
1.2106,295.29,-2.5061,285020
1.2112,295.15,-2.4217,285140
1.2118,295.02,-2.3371,285270
1.2124,294.88,-2.2526,285380
1.213,294.75,-2.1688,285500
1.2135,294.62,-2.0857,285620
1.2141,294.49,-2.0038,285730
1.2146,294.37,-1.9234,285840
1.2151,294.25,-1.8446,285940
1.2157,294.13,-1.7677,286040
1.2161,294.02,-1.693,286140
1.2166,293.91,-1.6205,286240
1.2171,293.8,-1.5506,286330
1.2175,293.7,-1.4831,286410
1.2179,293.6,-1.4184,286500
1.2183,293.51,-1.3563,286580
1.2187,293.42,-1.297,286650
1.219,293.33,-1.2406,286720
1.2194,293.25,-1.1869,286790
1.2197,293.18,-1.136,286860
1.22,293.1,-1.0878,286920
1.2203,293.04,-1.0423,286980
1.2205,292.97,-0.99941,287030
1.2208,292.91,-0.95907,287080
1.221,292.85,-0.9212,287130
1.2213,292.79,-0.88569,287180
1.2215,292.74,-0.85247,287220
1.2217,292.69,-0.82142,287260
1.2219,292.65,-0.79244,287300
1.2221,292.6,-0.76544,287340
1.2222,292.56,-0.74031,287370
1.2224,292.52,-0.71695,287400
1.2225,292.48,-0.69526,287440
1.2227,292.45,-0.67514,287470
1.2228,292.41,-0.6565,287490
1.223,292.38,-0.63924,287520
1.2231,292.35,-0.62327,287540
1.2232,292.32,-0.60852,287570
1.2233,292.3,-0.59489,287590
1.2234,292.27,-0.58231,287610
1.2235,292.25,-0.57071,287630
1.2236,292.22,-0.56002,287650
1.2237,292.2,-0.55017,287670
1.2238,292.18,-0.5411,287690
1.2239,292.16,-0.53276,287700
1.2239,292.14,-0.52508,287720
1.224,292.12,-0.51802,287730
1.2241,292.1,-0.51153,287750
1.2242,292.09,-0.50557,287760
1.2242,292.07,-0.5001,287780
1.2243,292.05,-0.49509,287790
1.2244,292.04,-0.49048,287800
1.2244,292.02,-0.48627,287810
1.2245,292.01,-0.48241,287830
1.2245,292,-0.47888,287840
1.2246,291.98,-0.47566,287850
1.2246,291.97,-0.47272,287860
1.2247,291.96,-0.47005,287870
1.2247,291.94,-0.46764,287880
1.2248,291.93,-0.46545,287890
1.2248,291.92,-0.46349,287900
1.2249,291.91,-0.46174,287910
1.2249,291.9,-0.46019,287920
1.225,291.88,-0.45884,287930
1.225,291.87,-0.45767,287940
1.2251,291.86,-0.45668,287950
1.2251,291.85,-0.45588,287960
1.2252,291.84,-0.45525,287970
1.2252,291.83,-0.4548,287980
1.2253,291.81,-0.4545,287990
1.2253,291.8,-0.45447,288000
1.246,286.39,7.3759E-06,292160
1.246,286.39,0.0084768,292160
1.246,286.39,0.016897,292160
1.246,286.39,0.025281,292160
1.246,286.39,0.033646,292160
1.246,286.39,0.042013,292160
1.246,286.39,0.0504,292160
1.2459,286.39,0.058826,292150
1.2459,286.39,0.067313,292150
1.2459,286.4,0.07588,292150
1.2459,286.4,0.084548,292150
1.2459,286.4,0.09334,292150
1.2459,286.4,0.10228,292150
1.2459,286.41,0.11138,292140
1.2459,286.41,0.12068,292140
1.2459,286.41,0.1302,292140
1.2459,286.42,0.13996,292140
1.2458,286.42,0.14999,292130
1.2458,286.43,0.16032,292130
1.2458,286.43,0.17097,292130
1.2458,286.44,0.18198,292120
1.2458,286.44,0.19338,292120
1.2457,286.45,0.20521,292110
1.2457,286.46,0.21749,292110
1.2457,286.46,0.23026,292100
1.2456,286.47,0.24357,292100
1.2456,286.48,0.25745,292090
1.2456,286.49,0.27195,292080
1.2455,286.5,0.28711,292070
1.2455,286.52,0.30298,292060
1.2454,286.53,0.31961,292050
1.2454,286.54,0.33705,292040
1.2453,286.56,0.35537,292030
1.2453,286.58,0.37461,292020
1.2452,286.6,0.39485,292010
1.2451,286.62,0.41614,291990
1.2451,286.64,0.43856,291980
1.245,286.66,0.46218,291960
1.2449,286.69,0.48708,291940
1.2448,286.71,0.51333,291920
1.2447,286.74,0.54102,291900
1.2446,286.77,0.57022,291870
1.2444,286.81,0.60102,291850
1.2443,286.85,0.63351,291820
1.2441,286.89,0.66778,291790
1.244,286.93,0.7039,291760
1.2438,286.97,0.74197,291730
1.2436,287.02,0.78206,291690
1.2435,287.08,0.82426,291650
1.2432,287.13,0.86862,291610
1.243,287.19,0.91523,291570
1.2428,287.26,0.96412,291520
1.2425,287.32,1.0153,291470
1.2423,287.39,1.0689,291420
1.242,287.47,1.1249,291360
1.2417,287.55,1.1832,291300
1.2414,287.63,1.2439,291240
1.2411,287.72,1.3069,291170
1.2407,287.82,1.3721,291100
1.2404,287.91,1.4395,291030
1.24,288.01,1.5088,290950
1.2396,288.12,1.5801,290880
1.2392,288.23,1.6531,290790
1.2388,288.34,1.7277,290710
1.2383,288.46,1.8035,290620
1.2379,288.58,1.8804,290530
1.2374,288.7,1.9582,290440
1.2369,288.82,2.0365,290340
1.2365,288.95,2.115,290240
1.236,289.08,2.1935,290150
1.2355,289.2,2.2716,290050
1.235,289.33,2.349,289950
1.2345,289.46,2.4254,289850
1.234,289.59,2.5006,289750
1.2335,289.72,2.5741,289650
1.233,289.84,2.6457,289550
1.2325,289.96,2.7151,289450
1.2321,290.08,2.782,289360
1.2316,290.2,2.8462,289270
1.2312,290.31,2.9074,289180
1.2308,290.42,2.9656,289090
1.2304,290.52,3.0207,289010
1.23,290.62,3.0717,288940
1.2296,290.7,3.1183,288870
1.2293,290.79,3.1627,288800
1.229,290.87,3.2072,288730
1.2286,290.96,3.252,288660
1.2283,291.05,3.2969,288590
1.2279,291.13,3.3416,288520
1.2276,291.22,3.3864,288450
1.2272,291.31,3.4312,288380
1.2268,291.4,3.476,288300
1.2265,291.49,3.5208,288230
1.2261,291.58,3.5655,288160
1.2257,291.68,3.6102,288080
1.2254,291.77,3.6548,288010
1.225,291.86,3.6994,287930
1.2246,291.96,3.7439,287850
1.2242,292.05,3.7882,287770
1.2238,292.14,3.8325,287700
1.2234,292.24,3.8766,287620
1.223,292.34,3.9205,287540
1.2226,292.43,3.9643,287460
1.2222,292.53,4.008,287380
1.2218,292.63,4.0514,287300
1.2214,292.72,4.0947,287210
1.221,292.82,4.1377,287130
1.2206,292.92,4.1805,287050
1.2202,293.02,4.2231,286970
1.2198,293.12,4.2654,286880
1.2194,293.22,4.3074,286800
1.219,293.32,4.3492,286710
1.2186,293.42,4.3906,286630
1.2181,293.52,4.4318,286540
1.2177,293.62,4.4726,286460
1.2173,293.72,4.513,286370
1.2169,293.82,4.5532,286290
1.2164,293.92,4.5929,286200
1.216,294.02,4.6323,286110
1.2156,294.12,4.6713,286030
1.2151,294.22,4.7099,285940
1.2147,294.32,4.7481,285850
1.2143,294.42,4.7858,285770
1.2139,294.52,4.8232,285680
1.2134,294.61,4.86,285590
1.213,294.71,4.8965,285500
1.2126,294.81,4.9324,285420
1.2121,294.91,4.9679,285330
1.2117,295.01,5.003,285240
1.2113,295.11,5.0375,285160
1.2108,295.2,5.0715,285070
1.2104,295.3,5.1051,284980
1.21,295.4,5.1381,284900
1.2096,295.49,5.1706,284810
1.2092,295.59,5.2026,284730
1.2087,295.68,5.234,284640
1.2083,295.78,5.265,284560
1.2079,295.87,5.2954,284470
1.2075,295.96,5.3252,284390
1.2071,296.05,5.3546,284300
1.2067,296.14,5.3833,284220
1.2063,296.23,5.4116,284140
1.2059,296.32,5.4393,284060
1.2055,296.41,5.4664,283980
1.2051,296.5,5.493,283900
1.2047,296.59,5.519,283820
1.2043,296.67,5.5445,283740
1.2039,296.76,5.5694,283660
1.2035,296.84,5.5938,283580
1.2031,296.92,5.6177,283510
1.2028,297,5.641,283430
1.2024,297.08,5.6637,283360
1.202,297.16,5.686,283280
1.2017,297.24,5.7077,283210
1.2013,297.31,5.7288,283140
1.201,297.39,5.7494,283070
1.2006,297.46,5.7695,283000
1.2003,297.54,5.7891,282930
1.1999,297.61,5.8082,282860
1.1996,297.68,5.8267,282790
1.1993,297.75,5.8448,282730
1.199,297.81,5.8623,282660
1.1987,297.88,5.8794,282600
1.1984,297.94,5.8959,282540
1.1981,298.01,5.912,282480
1.1978,298.07,5.9276,282420
1.1975,298.13,5.9427,282360
1.1972,298.19,5.9574,282300
1.1969,298.25,5.9716,282250
1.1967,298.3,5.9853,282190
1.1964,298.36,5.9986,282140
1.1961,298.41,6.0116,282090
1.1959,298.47,6.0249,282030
1.1956,298.53,6.0391,281980
1.1953,298.59,6.0542,281910
1.1949,298.66,6.0702,281850
1.1946,298.73,6.0869,281770
1.1942,298.81,6.1045,281700
1.1938,298.89,6.1229,281620
1.1934,298.98,6.142,281530
1.193,299.07,6.1619,281440
1.1925,299.16,6.1826,281350
1.192,299.26,6.2039,281250
1.1915,299.36,6.2259,281150
1.191,299.47,6.2486,281040
1.1904,299.59,6.2719,280920
1.1898,299.71,6.2957,280800
1.1892,299.83,6.3201,280680
1.1886,299.96,6.3449,280550
1.1879,300.09,6.3702,280410
1.1872,300.23,6.3959,280270
1.1864,300.38,6.4219,280120
1.1857,300.53,6.4481,279960
1.1849,300.68,6.4746,279800
1.1841,300.85,6.5012,279630
1.1832,301.01,6.5279,279460
1.1823,301.18,6.5545,279280
1.1814,301.36,6.581,279090
1.1804,301.55,6.6074,278890
1.1794,301.74,6.6334,278690
1.1784,301.93,6.6591,278480
1.1773,302.13,6.6843,278260
1.1762,302.34,6.7089,278030
1.1751,302.55,6.7327,277800
1.1739,302.77,6.7558,277550
1.1726,302.99,6.7779,277300
1.1714,303.22,6.7989,277040
