Density,Momentumx,Momentumy,Energy
1.2506,285.1,0.0084154,293080
1.2506,285.07,0.0090626,293100
1.2507,285.05,0.0097585,293120
1.2508,285.02,0.010509,293140
1.251,284.99,0.011319,293160
1.2511,284.95,0.012195,293190
1.2512,284.91,0.013146,293220
1.2514,284.86,0.014178,293250
1.2516,284.81,0.015301,293280
1.2518,284.75,0.016526,293320
1.252,284.69,0.017862,293370
1.2522,284.62,0.019321,293420
1.2525,284.55,0.020917,293470
1.2528,284.46,0.022664,293530
1.2531,284.37,0.024576,293600
1.2535,284.26,0.02667,293670
1.2539,284.15,0.028963,293750
1.2543,284.02,0.031474,293840
1.2548,283.88,0.034221,293930
1.2553,283.73,0.037226,294040
1.2559,283.57,0.040507,294150
1.2565,283.39,0.044085,294270
1.2571,283.2,0.047979,294400
1.2578,283,0.052209,294540
1.2586,282.77,0.05679,294690
1.2594,282.54,0.061739,294850
1.2602,282.28,0.067067,295020
1.2611,282.02,0.072779,295200
1.2621,281.74,0.078879,295390
1.263,281.44,0.085361,295590
1.264,281.13,0.092214,295790
1.2651,280.81,0.099415,296000
1.2662,280.49,0.10693,296210
1.2672,280.15,0.11472,296430
1.2683,279.81,0.12274,296650
1.2694,279.47,0.13091,296870
1.2705,279.14,0.13914,297080
1.2715,278.81,0.14738,297290
1.2725,278.49,0.15551,297490
1.2735,278.18,0.16321,297690
1.2744,277.89,0.17052,297870
1.2753,277.62,0.17807,298040
1.2761,277.34,0.18569,298200
1.277,277.06,0.19322,298380
1.2779,276.76,0.20134,298570
1.2788,276.45,0.20999,298750
1.2798,276.13,0.21896,298950
1.2808,275.8,0.22836,299150
1.2818,275.46,0.23826,299350
1.2829,275.11,0.24864,299560
1.284,274.75,0.25956,299780
1.2851,274.37,0.27104,300000
1.2862,273.98,0.28311,300230
1.2874,273.58,0.29583,300460
1.2886,273.16,0.30923,300710
1.2899,272.73,0.32336,300960
1.2912,272.28,0.33827,301210
1.2925,271.81,0.35402,301480
1.2938,271.33,0.37066,301750
1.2952,270.84,0.38826,302030
1.2967,270.32,0.40688,302310
1.2982,269.79,0.42661,302610
1.2997,269.23,0.44754,302910
1.3013,268.66,0.46974,303230
1.3029,268.06,0.49333,303550
1.3045,267.44,0.51841,303880
1.3062,266.8,0.54511,304220
1.308,266.13,0.57357,304570
1.3098,265.44,0.60392,304930
1.3117,264.72,0.63634,305300
1.3136,263.97,0.67102,305680
1.3156,263.19,0.70815,306080
1.3176,262.38,0.74797,306480
1.3197,261.54,0.79073,306900
1.3219,260.66,0.83673,307330
1.3241,259.75,0.8863,307770
1.3264,258.8,0.93979,308220
1.3288,257.8,0.99765,308690
1.3312,256.77,1.0603,309180
1.3337,255.68,1.1284,309680
1.3363,254.55,1.2025,310190
1.339,253.37,1.2834,310720
1.3418,252.13,1.3719,311270
1.3447,250.83,1.469,311830
1.3476,249.46,1.576,312420
1.3507,248.03,1.6942,313020
1.3539,246.52,1.8254,313650
1.3571,244.93,1.9715,314300
1.3606,243.25,2.1352,314970
1.3641,241.47,2.3194,315670
1.3678,239.59,2.5281,316400
1.3717,237.58,2.7662,317160
1.3757,235.44,3.0399,317950
1.3799,233.15,3.3574,318780
1.3843,230.69,3.7297,319650
1.389,228.03,4.1717,320560
1.3939,225.14,4.7042,321530
1.3991,221.99,5.3577,322550
1.4047,218.52,6.1724,323640
1.4107,214.68,7.2232,324810
1.4171,210.39,8.6167,326060
1.424,205.59,10.446,327420
1.4314,200.22,13.032,328850
1.4392,194.42,17.375,330390
1.4468,188.38,22.742,331880
1.452,181.77,28.343,332850
1.4544,178.22,37.098,333310
1.4483,180.91,47.95,332140
1.4378,186.76,56.351,330070
1.4286,192.31,62.821,328290
1.4188,197.83,68.149,326400
1.4091,203.46,72.303,324490
1.3994,208.68,75.289,322600
1.3905,213.44,78.018,320870
1.3814,218.26,80.316,319080
1.3722,222.71,81.906,317270
1.3639,226.81,83.546,315640
1.3551,231.02,84.944,313900
1.3462,234.93,85.804,312140
1.338,238.59,86.812,310530
1.3293,242.38,87.628,308810
1.3205,245.92,88,307050
1.3123,249.26,88.539,305440
1.3036,252.73,88.901,303700
1.2947,255.98,88.89,301920
1.2864,259.08,89.032,300260
1.2775,262.27,89,298490
1.2685,265.28,88.659,296670
1.2599,268.18,88.434,294970
1.2509,271.12,88.041,293150
1.2416,273.9,87.4,291290
1.2328,276.6,86.824,289510
1.2235,279.3,86.089,287630
1.2141,281.87,85.166,285720
1.2049,284.36,84.248,283860
1.1953,286.8,83.188,281920
1.1857,289.15,81.996,279960
1.1761,291.43,80.743,278010
1.1663,293.61,79.373,276020
1.1565,295.73,77.927,274000
1.1465,297.76,76.349,271960
1.1365,299.67,74.687,269900
1.1264,301.54,72.999,267840
1.1161,303.31,71.112,265700
1.1058,304.92,69.181,263580
1.0956,306.53,67.269,261470
1.0849,308,65.093,259240
1.0744,309.3,62.919,257070
1.0641,310.62,60.805,254920
1.053,311.77,58.367,252610
1.0424,312.74,55.984,250390
1.0319,313.77,53.694,248200
1.0205,314.57,51.029,245810
1.0098,315.2,48.473,243550
0.99925,315.92,46.036,241340
0.98766,316.36,43.188,238880
0.9769,316.64,40.5,236600
0.96631,317.04,37.952,234360
0.95457,317.11,34.967,231860
0.9438,317.05,32.191,229560
0.93325,317.12,29.569,227320
0.92146,316.82,26.501,224780
0.91074,316.42,23.682,222470
0.90028,316.17,21.026,220240
0.88853,315.51,17.929,217700
0.87794,314.8,15.113,215400
0.86763,314.25,12.462,213180
0.85602,313.25,9.3901,210650
0.84563,312.24,6.6216,208380
0.83554,311.4,4.0154,206200
0.82412,310.1,1.0116,203690
0.81389,308.82,-1.6914,201440
0.80394,307.71,-4.2484,199270
0.79269,306.11,-7.1823,196790
0.78261,304.57,-9.8153,194550
0.77279,303.2,-12.313,192400
0.76167,301.33,-15.16,189920
0.75173,299.55,-17.7,187710
0.74208,297.94,-20.111,185570
0.7312,295.83,-22.827,183140
0.72149,293.84,-25.243,180950
0.71206,292.02,-27.537,178850
0.70153,289.72,-30.088,176480
0.69209,287.56,-32.354,174350
0.68299,285.57,-34.508,172300
0.67285,283.11,-36.861,170000
0.66384,280.87,-38.965,167950
0.65496,278.66,-40.947,165940
0.64551,276.26,-43.116,163790
0.63634,273.63,-44.991,161670
0.62909,271.99,-46.896,160060
0.6194,268.5,-48.683,157740
0.61196,267.65,-50.747,156200
0.59243,261.06,-51.532,151520
0.61005,267.58,-54.097,155900
0.70239,270.36,-54.957,174880
0.98617,265.29,-57.72,234480
1.166,252.07,-60.386,272830
1.1371,254.53,-61.413,266660
1.1271,254.75,-62.876,264520
1.1348,253.08,-64.267,266110
1.1408,251.44,-65.453,267330
1.1446,249.81,-66.641,268100
1.1496,247.9,-67.751,269090
1.1554,245.76,-68.739,270270
1.1615,243.46,-69.626,271470
1.1677,241.06,-70.382,272710
1.174,238.52,-71.081,273960
1.1804,235.82,-71.662,275240
1.1871,233.1,-72.074,276550
1.1935,230.26,-72.479,277830
1.2001,227.25,-72.746,279130
1.2069,224.27,-72.817,280460
1.2133,221.18,-72.923,281720
1.2198,217.9,-72.868,283000
1.2265,214.69,-72.591,284330
1.2328,211.38,-72.385,285550
1.2393,207.83,-71.989,286810
1.2459,204.39,-71.347,288110
1.252,200.83,-70.797,289290
1.2583,197.01,-70.025,290520
1.2648,193.3,-68.976,291790
1.2708,189.45,-68.021,292950
1.2771,185.3,-66.799,294160
1.2835,181.25,-65.26,295400
1.2894,177.03,-63.783,296540
1.2956,172.47,-61.967,297730
1.302,167.98,-59.762,298950
1.3078,163.28,-57.506,300070
1.3141,158.24,-54.757,301250
1.3202,153.22,-51.45,302430
1.326,148.16,-47.766,303540
1.3317,143.18,-42.81,304610
1.3371,138.86,-37.176,305660
1.3396,133.59,-32.244,306030
1.3424,131.56,-25.778,306550
1.3409,136.2,-19.368,306300
1.3356,142.34,-15.588,305300
1.3324,147.56,-12.397,304720
1.3279,152.65,-10.185,303870
1.324,157.21,-8.5912,303130
1.32,161.37,-7.3728,302390
1.3163,165.16,-6.4246,301670
1.3126,168.64,-5.6659,300990
1.3092,171.85,-5.0432,300330
1.3059,174.82,-4.5227,299690
1.3027,177.58,-4.0813,299080
1.2996,180.16,-3.7023,298490
1.2966,182.57,-3.374,297930
1.2938,184.84,-3.0872,297380
1.291,186.97,-2.835,296850
1.2884,188.99,-2.6119,296340
1.2858,190.9,-2.4137,295840
1.2833,192.71,-2.2367,295370
1.2809,194.43,-2.0779,294900
1.2786,196.06,-1.935,294450
1.2763,197.62,-1.8059,294010
1.2741,199.11,-1.6888,293590
1.272,200.53,-1.5823,293170
1.2699,201.9,-1.4852,292770
1.2679,203.2,-1.3964,292380
1.2659,204.45,-1.315,292000
1.264,205.65,-1.2401,291630
1.2622,206.81,-1.1711,291270
1.2604,207.91,-1.1074,290920
1.2586,208.98,-1.0484,290580
1.2569,210.01,-0.99375,290240
1.2552,211,-0.94295,289920
1.2536,211.95,-0.89567,289600
1.252,212.87,-0.85159,289290
1.2504,213.76,-0.81042,288990
1.2489,214.61,-0.77191,288690
1.2474,215.44,-0.73583,288410
1.246,216.24,-0.70199,288130
1.2446,217.01,-0.6702,287850
1.2432,217.76,-0.64029,287580
1.2419,218.48,-0.61213,287320
1.2406,219.18,-0.58557,287070
1.2393,219.86,-0.5605,286820
1.2381,220.52,-0.5368,286580
1.2369,221.15,-0.51438,286340
1.2357,221.76,-0.49315,286110
1.2345,222.36,-0.47303,285880
1.2334,222.93,-0.45393,285660
1.2323,223.49,-0.43579,285450
1.2312,224.04,-0.41855,285240
1.2302,224.56,-0.40215,285030
1.2292,225.07,-0.38653,284830
1.2282,225.56,-0.37165,284640
1.2272,226.04,-0.35747,284450
1.2263,226.51,-0.34393,284260
1.2253,226.96,-0.331,284080
1.2244,227.39,-0.31865,283900
1.2236,227.82,-0.30684,283730
1.2227,228.23,-0.2955,283560
1.2219,228.63,-0.28477,283390
1.221,229.02,-0.2744,283230
1.2202,229.4,-0.26406,283080
1.2194,229.76,-0.25474,282920
1.2187,230.12,-0.24623,282770
1.2179,230.5,-0.23652,282610
1.217,230.91,-0.22579,282440
1.2161,231.34,-0.21506,282250
1.2151,231.79,-0.20423,282060
1.2141,232.24,-0.19324,281870
1.2131,232.71,-0.1823,281660
1.212,233.17,-0.17154,281460
1.211,233.63,-0.16103,281260
1.21,234.09,-0.15084,281060
1.209,234.53,-0.14104,280860
1.208,234.97,-0.13166,280660
1.207,235.38,-0.12274,280470
1.2061,235.79,-0.1143,280290
1.2052,236.17,-0.10637,280120
1.2044,236.54,-0.098931,279950
1.2036,236.88,-0.091996,279790
1.2028,237.21,-0.085553,279640
1.2021,237.51,-0.079587,279500
1.2014,237.8,-0.074083,279370
1.2008,238.06,-0.069019,279250
1.2002,238.31,-0.064372,279130
1.1997,238.54,-0.060119,279020
1.1992,238.75,-0.056236,278920
1.1987,238.95,-0.052697,278830
1.1983,239.13,-0.04948,278750
1.1979,239.3,-0.046559,278670
1.1975,239.46,-0.043913,278600
1.1972,239.6,-0.041519,278530
1.1968,239.73,-0.039355,278470
1.1966,239.86,-0.037404,278410
1.1963,239.97,-0.035645,278360
1.196,240.07,-0.034061,278310
1.1958,240.17,-0.032637,278270
1.1956,240.26,-0.031357,278220
1.1954,240.34,-0.030208,278190
1.1952,240.42,-0.029177,278150
1.1951,240.49,-0.028253,278120
1.1949,240.56,-0.027426,278090
1.1948,240.62,-0.026685,278060
1.1946,240.68,-0.026023,278030
1.1945,240.73,-0.025431,278010
1.1944,240.78,-0.024901,277990
1.1943,240.83,-0.024428,277960
1.1942,240.87,-0.024006,277940
1.1941,240.92,-0.023628,277920
1.194,240.96,-0.023291,277910
1.1939,240.99,-0.022989,277890
1.1938,241.03,-0.02272,277870
1.1937,241.07,-0.022478,277860
1.1937,241.1,-0.022263,277840
1.1936,241.13,-0.022068,277830
1.1935,241.16,-0.021897,277810
1.1934,241.19,-0.021736,277800
1.1934,241.22,-0.0216,277790
1.1933,241.25,-0.021479,277770
1.1932,241.28,-0.021285,277760
1.1932,241.31,-0.020944,277750
1.1931,241.34,-0.02234,277740
1.193,241.36,-0.023403,277720
1.193,241.43,0.0070208,277720
1.1928,241.43,-0.01714,277680
1.1927,241.34,-0.073574,277640
1.25,285.27,-6.4615E-06,292960
1.25,285.27,0.00045785,292960
1.25,285.27,0.00090845,292960
1.25,285.27,0.0013522,292960
1.25,285.26,0.0018012,292960
1.25,285.26,0.002254,292970
1.25,285.26,0.0027102,292970
1.25,285.26,0.0031728,292970
1.25,285.25,0.0036442,292970
1.25,285.25,0.0041264,292980
1.25,285.24,0.0046219,292980
1.2501,285.24,0.0051331,292980
1.2501,285.23,0.0056627,292990
1.2501,285.22,0.0062134,292990
1.2501,285.21,0.0067884,293000
1.2502,285.21,0.0073908,293010
1.2502,285.19,0.0080242,293010
1.2503,285.18,0.0086923,293020
1.2503,285.17,0.0093993,293030
1.2504,285.15,0.01015,293040
1.2504,285.14,0.010948,293050
1.2505,285.12,0.0118,293070
1.2506,285.1,0.012712,293080
1.2506,285.07,0.013691,293100
1.2507,285.05,0.014743,293120
1.2508,285.02,0.015876,293140
1.251,284.99,0.017101,293160
1.2511,284.95,0.018426,293190
1.2512,284.91,0.019863,293220
1.2514,284.86,0.021424,293250
1.2516,284.81,0.023122,293280
1.2518,284.75,0.024973,293320
1.252,284.69,0.026994,293370
1.2522,284.62,0.029201,293420
1.2525,284.55,0.031614,293470
1.2528,284.46,0.034256,293530
1.2531,284.37,0.037148,293600
1.2535,284.26,0.040316,293670
1.2539,284.15,0.043785,293750
1.2543,284.02,0.047585,293840
1.2548,283.89,0.051743,293930
1.2553,283.74,0.05629,294040
1.2559,283.57,0.061257,294150
1.2565,283.4,0.066674,294270
1.2571,283.2,0.072571,294400
1.2578,283,0.078977,294540
1.2586,282.78,0.085918,294690
1.2594,282.54,0.093416,294850
1.2602,282.29,0.10149,295020
1.2611,282.02,0.11015,295200
1.262,281.74,0.1194,295390
1.263,281.44,0.12923,295590
1.264,281.13,0.13962,295790
1.2651,280.81,0.15055,296000
1.2662,280.49,0.16195,296210
1.2672,280.15,0.17378,296430
1.2683,279.81,0.18595,296650
1.2694,279.48,0.19836,296860
1.2705,279.14,0.21086,297080
1.2715,278.81,0.22336,297290
1.2725,278.49,0.23572,297490
1.2735,278.18,0.24758,297680
1.2744,277.89,0.25872,297870
1.2753,277.62,0.26994,298040
1.2761,277.35,0.28148,298200
1.277,277.06,0.29315,298380
1.2779,276.76,0.3055,298570
1.2788,276.45,0.31861,298750
1.2798,276.13,0.33228,298950
1.2808,275.8,0.34661,299140
1.2818,275.46,0.36168,299350
1.2829,275.11,0.3775,299560
1.284,274.75,0.39414,299780
1.2851,274.37,0.41164,300000
1.2862,273.98,0.43005,300230
1.2874,273.58,0.44945,300460
1.2886,273.16,0.4699,300700
1.2899,272.73,0.49146,300950
1.2911,272.28,0.51422,301210
1.2925,271.82,0.53826,301470
1.2938,271.34,0.56368,301740
1.2952,270.84,0.59056,302020
1.2967,270.33,0.61903,302310
1.2981,269.79,0.6492,302600
1.2997,269.24,0.6812,302910
1.3012,268.67,0.71517,303220
1.3028,268.07,0.75127,303540
1.3045,267.45,0.78967,303870
1.3062,266.81,0.83057,304210
1.308,266.14,0.87416,304560
1.3098,265.45,0.92068,304920
1.3116,264.73,0.9704,305290
1.3136,263.99,1.0236,305670
1.3155,263.21,1.0806,306070
1.3176,262.4,1.1417,306470
1.3197,261.56,1.2074,306890
1.3218,260.69,1.2781,307310
1.324,259.78,1.3542,307760
1.3263,258.83,1.4365,308210
1.3287,257.83,1.5255,308680
1.3311,256.8,1.622,309160
1.3336,255.72,1.7268,309660
1.3362,254.59,1.841,310170
1.3389,253.42,1.9656,310700
1.3417,252.18,2.102,311240
1.3445,250.89,2.2518,311800
1.3474,249.53,2.4168,312390
1.3505,248.11,2.5991,312990
1.3536,246.61,2.8015,313610
1.3569,245.03,3.027,314250
1.3603,243.37,3.2795,314920
1.3638,241.61,3.5636,315610
1.3674,239.75,3.8852,316330
1.3712,237.77,4.2518,317070
1.3752,235.67,4.6725,317850
1.3793,233.43,5.1595,318660
1.3836,231.03,5.7285,319500
1.3881,228.45,6.4008,320390
1.3928,225.67,7.2045,321320
1.3978,222.68,8.1802,322290
1.403,219.43,9.3773,323300
1.4084,215.91,10.878,324370
1.4141,212.09,12.798,325470
1.4199,208,15.227,326600
1.4257,203.64,18.297,327730
1.4312,199.17,22.632,328810
1.4362,195.27,27.959,329790
1.439,191.84,33.165,330330
1.4398,190.06,39.15,330490
1.4362,191.22,46.186,329770
1.4297,194.25,52.919,328500
1.4227,197.94,58.971,327150
1.4146,202.14,64.174,325570
1.4061,206.68,68.523,323920
1.3974,211.18,71.967,322200
1.3889,215.5,74.989,320550
1.3802,219.88,77.557,318850
1.3715,224.06,79.517,317130
1.3632,227.99,81.347,315510
1.3547,231.98,82.919,313820
1.346,235.78,84.035,312110
1.3379,239.36,85.151,310500
1.3293,243.02,86.082,308810
1.3206,246.49,86.634,307090
1.3124,249.8,87.239,305460
1.3038,253.17,87.683,303750
1.295,256.39,87.804,301990
1.2867,259.46,87.988,300330
1.2779,262.59,88.02,298580
1.269,265.57,87.777,296780
1.2604,268.44,87.584,295070
1.2514,271.34,87.243,293260
1.2423,274.11,86.675,291420
1.2334,276.79,86.127,289630
1.2241,279.45,85.437,287770
1.2148,282.01,84.567,285870
1.2056,284.49,83.677,284010
1.1961,286.92,82.655,282090
1.1865,289.25,81.502,280130
1.1769,291.52,80.28,278190
1.1672,293.69,78.943,276200
1.1574,295.8,77.523,274190
1.1474,297.82,75.98,272150
1.1374,299.73,74.346,270100
1.1274,301.59,72.676,268040
1.1171,303.35,70.828,265920
1.1069,304.97,68.919,263800
1.0966,306.56,67.019,261700
1.086,308.04,64.886,259480
1.0755,309.34,62.729,257310
1.0652,310.65,60.622,255160
1.0542,311.81,58.232,252870
1.0436,312.79,55.859,250640
1.0331,313.8,53.572,248460
1.0218,314.62,50.96,246090
1.0111,315.27,48.408,243830
1.0005,315.96,45.972,241610
0.98904,316.43,43.179,239180
0.97823,316.73,40.489,236890
0.96765,317.1,37.941,234650
0.95604,317.21,35.013,232180
0.94521,317.16,32.23,229860
0.93466,317.21,29.608,227620
0.92301,316.95,26.597,225120
0.91223,316.56,23.766,222800
0.90177,316.3,21.11,220560
0.89017,315.68,18.07,218060
0.87949,314.98,15.237,215740
0.86919,314.41,12.588,213520
0.85773,313.46,9.5704,211030
0.84725,312.46,6.7812,208740
0.83717,311.61,4.1774,206560
0.82591,310.36,1.2264,204090
0.81559,309.08,-1.4999,201820
0.80565,307.95,-4.0546,199650
0.79454,306.42,-6.9399,197200
0.78436,304.88,-9.5988,194950
0.77456,303.5,-12.093,192790
0.7636,301.69,-14.894,190360
0.75355,299.91,-17.462,188120
0.74392,298.29,-19.868,185980
0.73319,296.24,-22.543,183590
0.72337,294.25,-24.987,181380
0.71397,292.42,-27.276,179280
0.70358,290.19,-29.79,176950
0.69403,288.02,-32.084,174790
0.68495,286.03,-34.234,172750
0.67495,283.63,-36.556,170480
0.66584,281.39,-38.687,168410
0.65698,279.17,-40.665,166400
0.64767,276.85,-42.808,164290
0.63837,274.18,-44.712,162140
0.63116,272.56,-46.603,160540
0.62161,269.12,-48.385,158250
0.61417,268.35,-50.437,156720
0.59397,261.69,-51.274,151900
0.60734,266.28,-53.476,155180
0.69826,269.32,-54.322,173900
0.99045,270.17,-58.439,235790
1.1726,258.58,-62.525,274730
1.1421,260.58,-62.781,268180
1.1316,260.32,-63.959,265880
1.1391,258.36,-65.266,267400
1.1448,256.5,-66.402,268560
1.1486,254.71,-67.539,269290
1.1534,252.7,-68.609,270250
1.1592,250.53,-69.569,271400
1.1651,248.21,-70.435,272580
1.1713,245.82,-71.178,273800
1.1775,243.32,-71.856,275040
1.1839,240.67,-72.426,276300
1.1905,237.99,-72.837,277600
1.197,235.22,-73.218,278880
1.2035,232.29,-73.476,280160
1.2102,229.37,-73.549,281480
1.2166,226.38,-73.62,282740
1.2231,223.22,-73.553,284010
1.2297,220.09,-73.276,285310
1.2359,216.9,-73.016,286540
1.2423,213.51,-72.597,287780
1.2488,210.18,-71.945,289050
1.2549,206.77,-71.314,290240
1.2612,203.16,-70.496,291450
1.2676,199.59,-69.417,292690
1.2735,195.95,-68.34,293840
1.2796,192.09,-67.035,295020
1.2858,188.26,-65.427,296220
1.2917,184.35,-63.766,297340
1.2977,180.21,-61.808,298480
1.3037,176.11,-59.475,299640
1.3093,171.94,-56.965,300710
1.315,167.63,-54.02,301790
1.3204,163.41,-50.584,302820
1.3255,159.34,-46.809,303770
1.33,155.54,-42.226,304610
1.334,152.78,-37.154,305390
1.3359,150.13,-32.881,305690
1.3374,149.11,-28.508,305970
1.3368,151.55,-24.154,305870
1.3339,155.17,-20.622,305340
1.3316,158.84,-17.315,304930
1.3282,162.73,-14.761,304280
1.3248,166.47,-12.706,303660
1.3214,170.03,-11.04,303010
1.3179,173.39,-9.686,302360
1.3146,176.52,-8.5703,301720
1.3113,179.46,-7.6393,301090
1.3081,182.2,-6.8535,300490
1.305,184.77,-6.1833,299900
1.302,187.19,-5.6064,299330
1.2991,189.45,-5.1057,298770
1.2963,191.59,-4.6683,298230
1.2936,193.61,-4.2836,297710
1.291,195.52,-3.9436,297210
1.2885,197.32,-3.6414,296720
1.286,199.04,-3.3717,296240
1.2836,200.67,-3.1299,295780
1.2813,202.23,-2.9124,295330
1.279,203.71,-2.716,294900
1.2768,205.13,-2.5381,294470
1.2747,206.48,-2.3763,294060
1.2726,207.78,-2.2289,293660
1.2706,209.02,-2.0941,293260
1.2687,210.21,-1.9706,292880
1.2668,211.35,-1.8571,292510
1.2649,212.44,-1.7526,292150
1.2631,213.5,-1.6561,291800
1.2613,214.51,-1.5669,291450
1.2596,215.49,-1.4842,291120
1.2579,216.43,-1.4074,290790
1.2563,217.33,-1.336,290470
1.2547,218.2,-1.2695,290160
1.2531,219.05,-1.2074,289850
1.2516,219.86,-1.1493,289560
1.2501,220.64,-1.0949,289270
1.2487,221.4,-1.044,288980
1.2473,222.13,-0.9961,288710
1.2459,222.84,-0.95111,288440
1.2446,223.52,-0.90876,288170
1.2432,224.18,-0.86885,287910
1.242,224.82,-0.83118,287660
1.2407,225.44,-0.79561,287420
1.2395,226.04,-0.76197,287180
1.2383,226.62,-0.73012,286940
1.2371,227.18,-0.69995,286710
1.236,227.72,-0.67133,286490
1.2349,228.25,-0.64416,286270
1.2338,228.76,-0.61835,286060
1.2328,229.25,-0.59381,285850
1.2317,229.73,-0.57045,285650
1.2307,230.19,-0.54821,285450
1.2298,230.64,-0.52701,285260
1.2288,231.08,-0.50679,285070
1.2279,231.5,-0.48748,284880
1.2269,231.91,-0.46905,284700
1.2261,232.31,-0.45144,284530
1.2252,232.69,-0.43454,284350
1.2243,233.07,-0.41848,284190
1.2235,233.43,-0.40306,284020
1.2227,233.78,-0.38791,283860
1.2219,234.12,-0.37398,283700
1.2211,234.45,-0.36087,283550
1.2203,234.8,-0.34645,283390
1.2194,235.19,-0.33081,283210
1.2185,235.59,-0.31493,283020
1.2175,236,-0.29886,282830
1.2165,236.42,-0.28261,282630
1.2154,236.85,-0.26642,282420
1.2144,237.28,-0.25049,282210
1.2133,237.7,-0.23492,282000
1.2123,238.12,-0.21983,281800
1.2113,238.53,-0.2053,281590
1.2103,238.92,-0.19142,281390
1.2093,239.31,-0.17822,281200
1.2084,239.67,-0.16574,281010
1.2075,240.02,-0.15401,280830
1.2066,240.35,-0.14303,280660
1.2058,240.66,-0.13279,280500
1.205,240.95,-0.12329,280340
1.2043,241.22,-0.11449,280200
1.2036,241.47,-0.10639,280060
1.2029,241.71,-0.098932,279930
1.2023,241.93,-0.092096,279810
1.2018,242.13,-0.085847,279700
1.2013,242.31,-0.080145,279600
1.2008,242.48,-0.074952,279500
1.2003,242.64,-0.070235,279410
1.1999,242.78,-0.065957,279330
1.1996,242.91,-0.062084,279250
1.1992,243.03,-0.058581,279180
1.1989,243.14,-0.055418,279110
1.1986,243.24,-0.052568,279050
1.1983,243.34,-0.050002,279000
1.198,243.42,-0.047693,278950
1.1978,243.5,-0.045618,278900
1.1976,243.57,-0.043756,278850
1.1974,243.64,-0.042086,278810
1.1972,243.7,-0.04059,278780
1.197,243.76,-0.039249,278740
1.1969,243.81,-0.03805,278710
1.1967,243.86,-0.036979,278680
1.1966,243.9,-0.03602,278650
1.1964,243.95,-0.035164,278620
1.1963,243.98,-0.034401,278600
1.1962,244.02,-0.033719,278570
1.1961,244.06,-0.033111,278550
1.196,244.09,-0.032568,278530
1.1959,244.12,-0.032084,278510
1.1958,244.15,-0.031653,278490
1.1957,244.18,-0.031269,278470
1.1956,244.2,-0.030925,278460
1.1955,244.23,-0.03062,278440
1.1955,244.26,-0.030347,278420
1.1954,244.28,-0.030105,278410
1.1953,244.3,-0.029888,278390
