Density,Momentum_x,Momentum_y,Energy
1.2347,263.66,-5.7115,288250
1.2338,263.98,-5.4053,288070
1.2328,264.33,-5.0704,287870
1.2317,264.73,-4.7152,287640
1.2304,265.14,-4.3497,287400
1.2292,265.57,-3.983,287140
1.2279,266,-3.6234,286880
1.2266,266.44,-3.2776,286620
1.2253,266.86,-2.9505,286370
1.224,267.26,-2.6458,286120
1.2229,267.64,-2.3657,285880
1.2217,268,-2.1111,285660
1.2207,268.33,-1.8819,285450
1.2198,268.63,-1.6776,285260
1.2189,268.9,-1.4967,285090
1.2181,269.14,-1.3377,284930
1.2174,269.36,-1.1989,284790
1.2168,269.56,-1.0782,284660
1.2162,269.73,-0.9738,284550
1.2157,269.88,-0.88387,284440
1.2152,270.02,-0.80669,284350
1.2148,270.14,-0.74065,284270
1.2145,270.25,-0.68431,284200
1.2142,270.34,-0.63636,284140
1.2139,270.42,-0.59566,284080
1.2136,270.5,-0.56116,284030
1.2134,270.56,-0.53199,283990
1.2132,270.62,-0.50735,283950
1.213,270.68,-0.48657,283910
1.2129,270.73,-0.46907,283880
1.2127,270.77,-0.45434,283850
1.2126,270.81,-0.44197,283820
1.2125,270.85,-0.43158,283790
1.2123,270.88,-0.42288,283770
1.2122,270.92,-0.41562,283750
1.2121,270.95,-0.40959,283730
1.212,270.98,-0.40462,283700
1.2119,271.01,-0.40059,283690
1.2118,271.03,-0.39739,283670
1.2117,271.06,-0.39495,283650
1.2116,271.09,-0.39322,283630
1.2115,271.12,-0.39215,283610
1.2115,271.15,-0.39201,283590
1.2498,285.31,1.7898E-05,292930
1.2498,285.31,0.01332,292930
1.2498,285.31,0.026528,292930
1.2498,285.31,0.039759,292930
1.2498,285.3,0.053144,292940
1.2498,285.3,0.066818,292940
1.2499,285.29,0.080923,292940
1.2499,285.29,0.095616,292950
1.2499,285.28,0.11106,292960
1.25,285.27,0.12745,292960
1.25,285.25,0.14498,292970
1.2501,285.24,0.16388,292980
1.2501,285.22,0.18441,293000
1.2502,285.2,0.20686,293010
1.2503,285.17,0.23156,293030
1.2504,285.14,0.25889,293050
1.2505,285.11,0.28932,293070
1.2507,285.07,0.32335,293100
1.2508,285.02,0.3616,293140
1.251,284.96,0.40478,293180
1.2513,284.89,0.45372,293230
1.2516,284.81,0.50936,293280
1.2519,284.72,0.57281,293350
1.2523,284.61,0.64532,293420
1.2527,284.49,0.72831,293510
1.2532,284.34,0.82334,293610
1.2538,284.18,0.93213,293730
1.2544,283.99,1.0565,293860
1.2551,283.78,1.1983,294010
1.256,283.54,1.3595,294170
1.2569,283.27,1.5419,294350
1.2579,282.97,1.7468,294550
1.259,282.65,1.9756,294770
1.2601,282.3,2.2285,295010
1.2614,281.93,2.5053,295260
1.2627,281.53,2.8045,295510
1.264,281.13,3.1232,295780
1.2653,280.72,3.4572,296050
1.2666,280.31,3.8004,296310
1.2679,279.91,4.1448,296560
1.2691,279.54,4.4846,296800
1.2702,279.19,4.8002,297020
1.2712,278.88,5.0957,297220
1.2721,278.56,5.4026,297410
1.2731,278.24,5.7277,297610
1.2742,277.9,6.0732,297820
1.2752,277.56,6.4403,298030
1.2763,277.2,6.8303,298240
1.2774,276.83,7.2448,298460
1.2785,276.45,7.6854,298690
1.2796,276.07,8.1536,298910
1.2808,275.67,8.651,299140
1.282,275.27,9.1793,299370
1.2831,274.86,9.74,299610
1.2843,274.44,10.335,299840
1.2855,274.02,10.965,300080
1.2866,273.6,11.633,300310
1.2878,273.17,12.339,300540
1.2889,272.75,13.084,300760
1.29,272.33,13.87,300980
1.2911,271.92,14.696,301190
1.2921,271.51,15.562,301390
1.293,271.12,16.469,301590
1.2939,270.75,17.416,301760
1.2947,270.39,18.399,301930
1.2955,270.06,19.419,302070
1.2961,269.75,20.471,302200
1.2967,269.47,21.552,302310
1.2971,269.22,22.657,302400
1.2974,269.01,23.783,302460
1.2976,268.83,24.923,302500
1.2977,268.7,26.071,302510
1.2976,268.6,27.221,302510
1.2975,268.54,28.367,302470
1.2972,268.52,29.503,302410
1.2968,268.54,30.623,302340
1.2963,268.6,31.72,302230
1.2957,268.69,32.789,302110
1.295,268.81,33.826,301980
1.2942,268.96,34.827,301820
1.2934,269.13,35.787,301660
1.2925,269.32,36.706,301480
1.2915,269.54,37.579,301290
1.2906,269.76,38.407,301100
1.2896,270,39.189,300900
1.2886,270.24,39.914,300700
1.2875,270.5,40.649,300480
1.2863,270.81,41.474,300240
1.2847,271.2,42.388,299930
1.2829,271.66,43.388,299560
1.2807,272.22,44.464,299130
1.2782,272.87,45.606,298630
1.2753,273.63,46.8,298050
1.2719,274.51,48.028,297370
1.2681,275.51,49.271,296610
1.2638,276.64,50.507,295740
1.2589,277.91,51.713,294760
1.2535,279.31,52.863,293670
1.2475,280.83,53.932,292470
1.2409,282.48,54.896,291150
1.2338,284.23,55.733,289720
1.2262,286.08,56.421,288170
1.218,288.02,56.943,286510
1.2092,290.02,57.282,284740
1.2,292.07,57.427,282870
1.1902,294.15,57.367,280890
1.1801,296.24,57.096,278820
1.1694,298.32,56.609,276650
1.1584,300.38,55.903,274390
1.147,302.4,54.981,272060
1.1352,304.36,53.842,269640
1.1231,306.23,52.493,267140
1.1106,308.02,50.937,264580
1.0979,309.7,49.183,261950
1.085,311.27,47.24,259270
1.0718,312.69,45.116,256530
1.0584,313.98,42.824,253740
1.0448,315.11,40.374,250900
1.0311,316.09,37.781,248030
1.0172,316.89,35.058,245120
1.0033,317.52,32.22,242180
0.98928,317.98,29.282,239230
0.97525,318.25,26.258,236260
0.96122,318.35,23.166,233280
0.94722,318.27,20.019,230300
0.9333,318.01,16.836,227320
0.91947,317.58,13.629,224360
0.90578,316.98,10.418,221420
0.89218,316.23,7.2142,218490
0.87864,315.31,4.0088,215560
0.86514,314.24,0.79523,212640
0.85168,313.01,-2.4124,209710
0.83835,311.65,-5.6028,206810
0.82509,310.12,-8.7571,203910
0.81209,308.51,-11.874,201060
0.79912,306.69,-14.927,198200
0.78669,304.94,-17.938,195470
0.77401,302.79,-20.847,192650
0.76226,301.07,-23.715,190080
0.74911,298.34,-26.39,187110
0.73908,297.14,-29.111,184950
0.72634,293.33,-31.542,181950
0.71933,293.82,-34.286,180620
0.69393,286.42,-36.049,174630
0.69617,291.04,-39.606,175690
0.73916,284.55,-43.905,183760
0.99737,288.36,-52.782,238650
1.1684,279.64,-59.5,275150
1.1617,279.58,-58.311,273660
1.1555,279.28,-57.082,272260
1.1652,277.62,-56.445,274270
1.1746,275.92,-55.846,276190
1.181,274.41,-55.153,277490
1.1874,272.88,-54.409,278780
1.194,271.33,-53.61,280110
1.2002,269.81,-52.739,281360
1.206,268.34,-51.791,282530
1.2115,266.94,-50.773,283630
1.2165,265.62,-49.694,284650
1.2212,264.39,-48.567,285590
1.2254,263.25,-47.406,286440
1.2293,262.23,-46.228,287200
1.2327,261.31,-45.05,287890
1.2357,260.5,-43.889,288490
1.2383,259.78,-42.761,289020
1.2406,259.17,-41.677,289480
1.2426,258.64,-40.652,289880
1.2443,258.19,-39.693,290220
1.2458,257.81,-38.809,290510
1.247,257.5,-38,290750
1.248,257.24,-37.287,290950
1.2489,257.03,-36.649,291120
1.2496,256.84,-36.006,291280
1.2504,256.65,-35.326,291440
1.2512,256.46,-34.607,291590
1.252,256.29,-33.848,291740
1.2527,256.13,-33.052,291890
1.2534,255.99,-32.22,292020
1.254,255.87,-31.355,292150
1.2546,255.77,-30.458,292260
1.2551,255.7,-29.534,292360
1.2555,255.65,-28.586,292440
1.2558,255.64,-27.618,292510
1.2561,255.65,-26.636,292560
1.2562,255.7,-25.644,292590
1.2563,255.79,-24.647,292600
1.2562,255.9,-23.65,292600
1.2561,256.05,-22.659,292570
1.2559,256.23,-21.678,292520
1.2555,256.44,-20.711,292460
1.2551,256.67,-19.763,292370
1.2546,256.94,-18.837,292270
1.254,257.22,-17.937,292160
1.2534,257.53,-17.065,292030
1.2526,257.86,-16.222,291880
1.2519,258.2,-15.41,291730
1.251,258.55,-14.631,291570
1.2502,258.91,-13.885,291390
1.2493,259.28,-13.172,291210
1.2483,259.65,-12.491,291030
1.2474,260.03,-11.843,290840
1.2464,260.41,-11.227,290640
1.2454,260.79,-10.641,290450
1.2444,261.17,-10.085,290250
1.2435,261.54,-9.5579,290050
1.2425,261.91,-9.0583,289860
1.2415,262.27,-8.585,289660
1.2405,262.62,-8.1367,289470
1.2395,262.97,-7.7122,289270
1.2386,263.32,-7.3103,289080
1.2376,263.65,-6.9297,288890
1.2367,263.98,-6.5699,288710
1.2358,264.29,-6.2264,288530
1.2349,264.6,-5.9093,288350
1.234,264.91,-5.5942,288170
1.233,265.25,-5.2493,287980
1.2319,265.63,-4.8832,287750
1.2307,266.04,-4.5062,287510
1.2295,266.45,-4.1277,287260
1.2282,266.88,-3.7562,287010
1.2269,267.3,-3.3987,286750
1.2257,267.71,-3.0604,286500
1.2244,268.11,-2.7451,286250
1.2233,268.48,-2.455,286020
1.2222,268.83,-2.1912,285800
1.2211,269.15,-1.9537,285600
1.2202,269.45,-1.7418,285410
1.2193,269.71,-1.5542,285230
1.2186,269.95,-1.3893,285080
1.2179,270.17,-1.2453,284940
1.2172,270.36,-1.12,284810
1.2167,270.53,-1.0117,284700
1.2162,270.68,-0.9183,284600
1.2157,270.81,-0.83816,284510
1.2153,270.93,-0.76959,284430
1.215,271.04,-0.71108,284360
1.2147,271.13,-0.66129,284300
1.2144,271.21,-0.61902,284240
1.2141,271.28,-0.58319,284190
1.2139,271.35,-0.55289,284150
1.2137,271.41,-0.5273,284110
1.2135,271.46,-0.50571,284070
1.2134,271.51,-0.48753,284040
1.2132,271.55,-0.47223,284010
1.2131,271.59,-0.45938,283980
1.213,271.63,-0.44858,283950
1.2128,271.66,-0.43955,283930
1.2127,271.7,-0.432,283910
1.2126,271.73,-0.42574,283890
1.2125,271.76,-0.42057,283870
1.2124,271.78,-0.41638,283850
1.2123,271.81,-0.41305,283830
1.2122,271.84,-0.41051,283810
1.2121,271.87,-0.40871,283790
1.2121,271.89,-0.40759,283770
1.212,271.92,-0.40745,283760
1.2498,285.32,1.8773E-05,292930
1.2498,285.31,0.01387,292930
1.2498,285.31,0.027623,292930
1.2498,285.31,0.0414,292930
1.2498,285.31,0.055337,292930
1.2498,285.3,0.069575,292940
1.2499,285.3,0.084262,292940
1.2499,285.29,0.09956,292950
1.2499,285.28,0.11564,292950
1.2499,285.27,0.13271,292960
1.25,285.26,0.15096,292970
1.25,285.24,0.17064,292980
1.2501,285.23,0.19201,292990
1.2502,285.2,0.21538,293010
1.2503,285.18,0.24109,293020
1.2504,285.15,0.26955,293050
1.2505,285.12,0.30122,293070
1.2506,285.07,0.33664,293100
1.2508,285.03,0.37645,293130
1.251,284.97,0.42139,293170
1.2513,284.9,0.47231,293220
1.2515,284.82,0.53021,293280
1.2518,284.73,0.59622,293340
1.2522,284.62,0.67166,293420
1.2527,284.5,0.75797,293500
1.2531,284.36,0.8568,293600
1.2537,284.19,0.96991,293720
1.2544,284.01,1.0992,293850
1.2551,283.79,1.2466,293990
1.2559,283.56,1.414,294160
1.2568,283.29,1.6034,294340
1.2578,283,1.8161,294540
1.2589,282.68,2.0535,294750
1.26,282.34,2.3158,294980
1.2612,281.97,2.6027,295230
1.2625,281.58,2.9126,295480
1.2638,281.19,3.2424,295740
1.2651,280.78,3.5878,296000
1.2664,280.38,3.9425,296260
1.2676,279.99,4.298,296510
1.2688,279.62,4.6485,296740
1.2699,279.28,4.9739,296960
1.2708,278.98,5.2782,297150
1.2718,278.67,5.5939,297340
1.2727,278.36,5.9283,297530
1.2737,278.03,6.2832,297730
1.2748,277.69,6.6599,297940
1.2758,277.35,7.0598,298150
1.2769,276.99,7.4843,298360
1.278,276.63,7.9349,298580
1.279,276.26,8.4132,298790
1.2801,275.88,8.9206,299010
1.2813,275.49,9.4587,299240
1.2824,275.1,10.029,299460
1.2835,274.7,10.633,299680
1.2846,274.3,11.272,299900
1.2857,273.9,11.947,300120
1.2868,273.5,12.659,300340
1.2878,273.1,13.41,300550
1.2889,272.71,14.199,300750
1.2898,272.32,15.027,300950
1.2908,271.95,15.894,301140
1.2916,271.59,16.798,301310
1.2924,271.25,17.739,301470
1.2932,270.92,18.715,301620
1.2938,270.62,19.724,301740
1.2944,270.35,20.761,301850
1.2948,270.11,21.824,301940
1.2952,269.89,22.908,302010
1.2954,269.71,24.009,302060
1.2955,269.57,25.121,302080
1.2955,269.46,26.238,302080
1.2954,269.4,27.354,302060
1.2952,269.36,28.464,302010
1.2948,269.37,29.562,301940
1.2944,269.41,30.641,301850
1.2938,269.48,31.697,301740
1.2932,269.59,32.726,301620
1.2925,269.72,33.722,301470
1.2917,269.88,34.682,301320
1.2908,270.06,35.602,301150
1.2899,270.26,36.482,300970
1.289,270.47,37.318,300780
1.288,270.7,38.111,300590
1.287,270.93,38.859,300390
1.286,271.17,39.553,300190
1.285,271.43,40.256,299980
1.2837,271.74,41.046,299730
1.2822,272.12,41.921,299430
1.2804,272.57,42.878,299070
1.2783,273.11,43.909,298650
1.2759,273.74,45.004,298160
1.273,274.48,46.15,297590
1.2698,275.33,47.332,296930
1.266,276.3,48.53,296190
1.2618,277.39,49.725,295340
1.2571,278.61,50.893,294390
1.2518,279.96,52.011,293330
1.246,281.43,53.056,292160
1.2396,283.02,54.002,290870
1.2326,284.72,54.829,289470
1.2251,286.52,55.515,287960
1.2171,288.4,56.042,286340
1.2086,290.35,56.393,284610
1.1995,292.34,56.556,282770
1.1899,294.37,56.521,280830
1.1799,296.42,56.279,278790
1.1695,298.46,55.827,276660
1.1586,300.49,55.16,274440
1.1473,302.47,54.279,272130
1.1357,304.4,53.185,269740
1.1237,306.25,51.882,267280
1.1114,308.02,50.374,264750
1.0989,309.69,48.67,262150
1.086,311.24,46.777,259490
1.073,312.66,44.704,256780
1.0597,313.94,42.463,254020
1.0463,315.07,40.065,251210
1.0327,316.05,37.523,248360
1.0189,316.86,34.851,245480
1.0051,317.5,32.063,242570
0.99122,317.97,29.173,239640
0.9773,318.27,26.198,236690
0.96338,318.38,23.152,233740
0.94949,318.32,20.052,230780
0.93566,318.09,16.912,227830
0.92194,317.69,13.748,224890
0.90833,317.12,10.578,221970
0.89483,316.4,7.4143,219060
0.88138,315.52,4.247,216160
0.86798,314.48,1.0704,213250
0.85461,313.29,-2.102,210350
0.84136,311.97,-5.2587,207470
0.82818,310.47,-8.3817,204580
0.81527,308.91,-11.468,201760
0.80238,307.13,-14.495,198920
0.79004,305.43,-17.477,196210
0.77742,303.32,-20.364,193410
0.76575,301.65,-23.201,190850
0.75265,298.96,-25.861,187890
0.74269,297.8,-28.544,185760
0.73006,294.05,-30.997,182790
0.72325,294.57,-33.7,181490
0.69826,287.36,-35.53,175610
0.69968,291.75,-38.967,176470
0.73886,285.31,-43.074,183770
0.99342,289.2,-52.432,237870
1.1674,280.63,-59.16,274990
1.1615,280.52,-57.94,273680
1.1551,280.23,-56.683,272250
1.1648,278.6,-56.005,274230
1.1742,276.93,-55.368,276160
1.1806,275.46,-54.642,277460
1.1869,273.97,-53.871,278740
1.1934,272.46,-53.051,280050
1.1995,270.99,-52.166,281280
1.2052,269.58,-51.213,282430
1.2106,268.22,-50.197,283510
1.2155,266.95,-49.127,284510
1.2201,265.77,-48.015,285420
1.2242,264.69,-46.875,286260
1.228,263.7,-45.724,287000
1.2313,262.82,-44.577,287670
1.2343,262.04,-43.449,288260
1.2369,261.35,-42.355,288780
1.2391,260.76,-41.308,289230
1.2411,260.25,-40.317,289630
1.2427,259.81,-39.392,289960
1.2442,259.45,-38.54,290240
1.2454,259.14,-37.761,290480
1.2464,258.89,-37.074,290690
1.2472,258.68,-36.459,290860
1.248,258.49,-35.84,291010
1.2488,258.3,-35.185,291170
1.2496,258.12,-34.492,291320
1.2503,257.94,-33.762,291470
1.251,257.78,-32.995,291620
1.2517,257.64,-32.193,291760
1.2524,257.51,-31.358,291890
1.253,257.4,-30.492,292010
1.2535,257.31,-29.599,292110
1.254,257.25,-28.681,292200
1.2543,257.22,-27.743,292280
1.2546,257.22,-26.79,292340
1.2548,257.25,-25.825,292380
1.255,257.31,-24.853,292400
1.255,257.4,-23.88,292410
1.2549,257.52,-22.909,292390
1.2547,257.67,-21.947,292360
1.2545,257.85,-20.996,292310
1.2541,258.06,-20.061,292240
1.2537,258.29,-19.146,292150
1.2532,258.55,-18.254,292050
1.2526,258.83,-17.386,291930
1.2519,259.12,-16.547,291810
1.2512,259.43,-15.737,291660
1.2505,259.76,-14.957,291510
1.2497,260.1,-14.208,291350
1.2488,260.44,-13.491,291190
1.248,260.79,-12.805,291010
1.2471,261.15,-12.151,290830
1.2461,261.5,-11.527,290650
1.2452,261.86,-10.934,290460
1.2443,262.22,-10.37,290280
1.2433,262.57,-9.8339,290090
1.2424,262.92,-9.3253,289900
1.2414,263.27,-8.8428,289710
1.2405,263.61,-8.3854,289520
1.2395,263.95,-7.9517,289340
1.2386,264.28,-7.5406,289150
1.2377,264.6,-7.1509,288970
1.2368,264.91,-6.7821,288790
1.2359,265.22,-6.4298,288610
1.2351,265.52,-6.1043,288440
1.2342,265.81,-5.7807,288270
1.2332,266.15,-5.4261,288080
1.2321,266.52,-5.0495,287860
1.231,266.91,-4.6613,287620
1.2297,267.32,-4.2713,287380
1.2285,267.73,-3.8882,287130
1.2272,268.14,-3.5192,286870
1.226,268.54,-3.1698,286630
1.2248,268.93,-2.844,286380
1.2236,269.29,-2.544,286150
1.2225,269.63,-2.2711,285940
1.2215,269.95,-2.0254,285730
1.2206,270.24,-1.806,285550
1.2198,270.5,-1.6118,285380
1.219,270.74,-1.4409,285220
1.2183,270.95,-1.2916,285080
1.2177,271.14,-1.1619,284960
1.2171,271.3,-1.0495,284850
1.2166,271.45,-0.95277,284750
1.2162,271.58,-0.86968,284660
1.2158,271.7,-0.79858,284580
1.2154,271.8,-0.73791,284510
1.2151,271.89,-0.68627,284450
1.2149,271.97,-0.64243,284390
1.2146,272.04,-0.60527,284350
1.2144,272.11,-0.57384,284300
1.2142,272.17,-0.54729,284260
1.214,272.22,-0.5249,284220
1.2139,272.27,-0.50604,284190
1.2137,272.31,-0.49017,284160
1.2136,272.35,-0.47683,284130
1.2134,272.39,-0.46563,284110
1.2133,272.42,-0.45626,284080
1.2132,272.45,-0.44843,284060
1.2131,272.48,-0.44192,284040
1.213,272.51,-0.43656,284020
1.2129,272.54,-0.43221,284000
1.2128,272.56,-0.42875,283980
1.2127,272.59,-0.42611,283960
1.2126,272.62,-0.42424,283950
1.2125,272.65,-0.42308,283930
1.2125,272.67,-0.42294,283910
1.2498,285.32,1.9655E-05,292930
1.2498,285.32,0.014425,292930
1.2498,285.32,0.028728,292930
1.2498,285.32,0.043056,292930
1.2498,285.31,0.057551,292930
1.2498,285.31,0.072357,292930
1.2498,285.3,0.087631,292940
1.2499,285.29,0.10354,292940
1.2499,285.29,0.12027,292950
1.2499,285.28,0.13801,292960
1.25,285.26,0.15699,292970
1.25,285.25,0.17745,292980
1.2501,285.23,0.19967,292990
1.2502,285.21,0.22397,293000
1.2503,285.19,0.25071,293020
1.2504,285.16,0.28029,293040
1.2505,285.12,0.31322,293070
1.2506,285.08,0.35005,293100
1.2508,285.03,0.39143,293130
1.251,284.98,0.43814,293170
1.2512,284.91,0.49106,293220
1.2515,284.83,0.55123,293270
1.2518,284.74,0.61982,293340
1.2522,284.63,0.69819,293410
1.2526,284.51,0.78786,293500
1.2531,284.37,0.8905,293590
1.2537,284.21,1.0079,293710
1.2543,284.02,1.1421,293830
1.255,283.81,1.2951,293980
1.2558,283.58,1.4688,294140
1.2567,283.32,1.6652,294320
1.2577,283.03,1.8858,294510
1.2587,282.71,2.1316,294730
1.2599,282.37,2.4033,294960
1.2611,282.01,2.7002,295200
1.2623,281.63,3.0206,295450
1.2636,281.24,3.3615,295700
1.2649,280.85,3.7182,295960
1.2662,280.46,4.0841,296210
1.2674,280.07,4.4506,296460
1.2685,279.71,4.8115,296680
1.2696,279.38,5.1463,296890
1.2705,279.09,5.4591,297080
1.2714,278.79,5.7835,297260
1.2723,278.48,6.1266,297450
1.2733,278.16,6.4905,297650
1.2743,277.84,6.8764,297850
1.2753,277.5,7.2856,298050
1.2763,277.16,7.7196,298250
1.2774,276.81,8.1796,298460
1.2784,276.45,8.6672,298670
1.2795,276.09,9.1837,298880
1.2805,275.72,9.7307,299090
1.2816,275.34,10.31,299310
1.2827,274.97,10.921,299520
1.2837,274.59,11.568,299730
1.2847,274.21,12.249,299930
1.2858,273.83,12.967,300140
1.2867,273.46,13.721,300330
1.2877,273.09,14.513,300520
1.2886,272.74,15.341,300700
1.2894,272.39,16.206,300870
1.2902,272.06,17.106,301030
1.291,271.75,18.041,301170
1.2916,271.46,19.007,301300
1.2922,271.19,20.003,301410
1.2926,270.95,21.024,301500
1.293,270.74,22.068,301580
1.2932,270.56,23.13,301630
1.2934,270.41,24.206,301660
1.2934,270.3,25.289,301670
1.2934,270.22,26.375,301650
1.2932,270.17,27.458,301620
1.2929,270.17,28.532,301560
1.2925,270.19,29.592,301480
1.292,270.25,30.634,301380
1.2914,270.34,31.651,301260
1.2907,270.46,32.64,301130
1.29,270.6,33.596,300980
1.2892,270.77,34.518,300820
1.2883,270.96,35.401,300650
1.2874,271.16,36.244,300470
1.2865,271.38,37.045,300280
1.2855,271.61,37.804,300090
1.2845,271.84,38.521,299890
1.2835,272.08,39.185,299690
1.2825,272.33,39.858,299480
1.2813,272.64,40.614,299240
1.2798,273.01,41.452,298940
1.278,273.45,42.369,298590
1.276,273.98,43.358,298180
1.2736,274.59,44.409,297700
1.2708,275.3,45.51,297140
1.2676,276.13,46.646,296500
1.264,277.06,47.802,295780
1.2599,278.12,48.956,294950
1.2552,279.3,50.088,294020
1.2501,280.6,51.175,292990
1.2444,282.02,52.194,291850
1.2382,283.56,53.122,290600
1.2314,285.21,53.938,289230
1.2241,286.95,54.62,287750
1.2163,288.77,55.15,286170
1.2079,290.67,55.512,284470
1.199,292.62,55.692,282670
1.1896,294.6,55.68,280760
1.1798,296.6,55.466,278760
1.1695,298.61,55.046,276660
1.1588,300.59,54.416,274470
1.1477,302.54,53.576,272200
1.1362,304.44,52.525,269850
1.1244,306.27,51.267,267420
1.1122,308.02,49.808,264910
1.0998,309.67,48.152,262350
1.0871,311.21,46.309,259720
1.0742,312.62,44.287,257030
1.0611,313.9,42.097,254300
1.0477,315.03,39.75,251520
1.0342,316.01,37.259,248690
1.0206,316.83,34.637,245840
1.0069,317.48,31.899,242960
0.99317,317.97,29.059,240050
0.97936,318.28,26.132,237130
0.96554,318.41,23.134,234200
0.95175,318.37,20.079,231260
0.93803,318.17,16.984,228330
0.9244,317.79,13.863,225420
0.91089,317.25,10.734,222520
0.89749,316.56,7.6102,219630
0.88413,315.72,4.4814,216750
0.87082,314.72,1.3421,213870
0.85754,313.56,-1.7947,210990
0.84438,312.28,-4.9174,208120
0.83129,310.82,-8.0087,205260
0.81846,309.31,-11.064,202460
0.80565,307.57,-14.064,199640
0.79339,305.91,-17.018,196950
0.78084,303.84,-19.882,194160
0.76925,302.22,-22.687,191630
0.7562,299.57,-25.332,188680
0.74632,298.45,-27.978,186570
0.73382,294.78,-30.452,183630
0.72718,295.3,-33.122,182370
0.70263,288.3,-35.001,176600
0.70322,292.45,-38.317,177260
0.73893,286.06,-42.245,183850
0.98994,290.01,-52.083,237180
1.1662,281.61,-58.802,274800
1.1612,281.44,-57.56,273680
1.1548,281.16,-56.276,272240
1.1643,279.57,-55.559,274180
1.1737,277.92,-54.886,276120
1.1801,276.49,-54.13,277420
1.1864,275.04,-53.334,278680
1.1928,273.58,-52.495,279970
1.1988,272.15,-51.599,281190
1.2044,270.78,-50.641,282320
1.2097,269.48,-49.627,283380
1.2145,268.26,-48.567,284360
1.219,267.12,-47.471,285260
1.223,266.08,-46.353,286070
1.2267,265.13,-45.227,286800
1.2299,264.28,-44.11,287460
1.2328,263.53,-43.014,288040
1.2354,262.87,-41.953,288550
1.2376,262.3,-40.939,288990
1.2395,261.8,-39.981,289370
1.2411,261.38,-39.088,289700
1.2426,261.02,-38.266,289980
1.2437,260.73,-37.515,290220
1.2447,260.48,-36.852,290420
1.2456,260.27,-36.26,290590
1.2464,260.08,-35.663,290740
1.2471,259.9,-35.032,290900
1.2479,259.71,-34.364,291060
1.2487,259.54,-33.66,291210
1.2494,259.37,-32.921,291360
1.2501,259.22,-32.147,291500
1.2508,259.09,-31.341,291630
1.2514,258.97,-30.505,291750
1.252,258.88,-29.641,291860
1.2525,258.8,-28.752,291960
1.2529,258.76,-27.844,292040
1.2532,258.74,-26.918,292110
1.2535,258.75,-25.979,292160
1.2536,258.78,-25.033,292200
1.2537,258.85,-24.083,292210
1.2537,258.95,-23.134,292210
1.2536,259.07,-22.19,292190
1.2534,259.23,-21.255,292150
1.2531,259.41,-20.335,292100
1.2528,259.62,-19.431,292020
1.2523,259.85,-18.548,291940
1.2518,260.1,-17.687,291830
1.2512,260.36,-16.852,291720
